,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,767.7,326.0,1171.1,2.0,149.5,752.5,6322.0
LNQ-ens1,51,912.9,206.7,2236.6,2.5,84.7,534.6,12481.5
COVIDhub-ensemble,51,929.7,302.0,2041.1,1.0,128.5,612.0,9808.0
LANL-GrowthRate,51,974.6,234.3,2428.6,6.0,102.1,723.7,16535.3
OliverWyman-Navigator,51,999.9,267.0,2323.3,15.0,161.5,711.0,14867.0
RobertWalraven-ESG,50,1058.2,436.1,1865.4,12.6,125.3,1462.5,12532.1
USACE-ERDC_SEIR,51,1064.3,415.2,2314.3,5.7,168.2,757.7,13374.7
DDS-NBDS,51,1168.6,279.3,2026.4,2.5,135.6,1120.0,9786.2
Karlen-pypm,51,1227.2,678.8,2092.5,8.2,294.3,1377.1,12934.5
UCLA-SuEIR,51,1361.1,440.8,3169.8,0.9,183.3,1132.6,19080.9
CEID-Walk,51,1402.7,433.9,3254.1,12.6,141.1,1084.5,16093.9
COVIDhub-baseline,51,1432.1,419.0,3398.9,6.0,136.5,1017.5,18450.0
Geneva-DetGrowth,51,1461.9,527.0,3351.9,23.6,209.3,999.0,17470.9
JHU_IDD-CovidSP,51,1475.7,729.6,1804.5,9.0,315.4,2131.7,9620.2
IowaStateLW-STEM,49,1554.1,462.0,3821.7,13.0,214.5,943.0,22908.0
CU-select,51,1639.9,434.0,4740.9,2.0,161.0,1160.0,30126.0
TTU-squider,51,1886.1,1051.3,2306.8,11.4,382.5,2320.9,10072.6
CovidAnalytics-DELPHI,51,2209.6,1028.0,3894.5,10.0,217.0,2165.5,21530.0
