,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,2112206263.1,365027772.5,5035722614.1,681285.2,43327035.2,1912776162.1,31959857038.2
CU-select,51,2754297237.1,603881476.0,4734025444.0,330625.0,123186404.5,3291809352.5,24262112169.0
JCB-PRM,51,3587812133.1,472184040.6,7340748759.5,60495.4,80867194.6,3271263315.2,37627472070.2
USACE-ERDC_SEIR,51,3663327281.6,795545924.9,6366923324.7,1193538.1,246007437.0,4557641272.9,34384607880.8
BPagano-RtDriven,51,3875424904.0,856315829.9,7584008620.9,3508375.3,93539324.6,4106523036.0,40235496363.3
Covid19Sim-Simulator,51,4328291846.4,992244131.9,7485013564.7,59216.3,150110301.9,4888637716.2,33482700721.3
COVIDhub-baseline,51,4386811063.6,925315561.0,7480619133.9,92416.0,152904708.5,5368112909.0,32565811600.0
USC-SI_kJalpha,51,4532646036.3,1034715889.0,7970834678.0,763876.0,291736796.5,5040153612.5,40554307161.0
JHUAPL-Bucky,51,5038540058.9,641500509.6,9539639988.1,38463.1,135878809.2,4273026754.1,43427927176.8
IowaStateLW-STEM,49,5154956192.9,1213546896.0,9547720868.5,1484055.7,160277162.5,6572811321.0,45500729481.0
JHU_IDD-CovidSP,51,7156568615.4,1455469552.0,13366953223.3,1434493.3,480275593.2,7599060068.6,60739983230.3
LANL-GrowthRate,51,7709473330.7,1665025067.1,14563923966.4,1078791.3,411859710.2,8518471863.8,70457201449.2
UCLA-SuEIR,51,8303224781.2,2108412303.3,14677583166.8,279732.1,572038992.2,8688441403.1,66634435743.1
CovidAnalytics-DELPHI,51,8743591658.6,2139987600.0,17691046558.1,2805625.0,415116909.0,7995465572.0,89441668624.0
