,count,mean,median,std,min,25%,75%,max
UVA-Ensemble,3131,242447.9,2955.1,2647386.0,0.0,360.6,23193.4,114108457.0
LNQ-ens1,3140,256258.3,3736.4,2003136.6,0.0,433.8,30865.6,71700667.3
LANL-GrowthRate,3089,264886.5,3969.0,2294358.8,0.0,529.0,30976.0,78960996.0
CU-select,3081,492970.0,5776.0,9602656.7,0.0,900.0,33856.0,460145401.0
OliverWyman-Navigator,3013,549465.3,3481.0,15785863.4,0.0,400.0,28224.0,879656281.0
COVIDhub-ensemble,3141,606947.3,3969.0,14361436.6,0.0,441.0,34596.0,790003449.0
USC-SI_kJalpha,3112,700949.8,5776.0,10538378.9,0.0,625.0,49729.0,489471376.0
CEID-Walk,3141,713995.5,4046.9,18084829.3,0.0,456.2,36079.5,999102898.6
COVIDhub-baseline,3141,715934.6,4096.0,18057222.1,0.0,441.0,36864.0,995781136.0
IowaStateLW-STEM,3103,755852.0,3364.0,16801595.9,0.0,441.0,36100.0,918574864.0
Google_Harvard-CPF,3140,819263.8,3499.0,22897469.2,0.0,360.3,35754.4,1273557508.1
PandemicCentral-USCounty,2959,844625.8,7921.0,12788667.3,0.0,961.0,61009.0,593750689.0
JHUAPL-Bucky,3141,922199.6,4462.1,21149237.6,0.0,576.3,43877.3,1166800146.2
JHU_IDD-CovidSP,3139,1749225.7,13912.2,38579436.7,0.0,1976.4,109921.0,2042347293.4
