,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,28095.6,17089.9,29163.1,588.1,6773.5,41712.3,144268.4
CU-select,51,30378.9,16579.0,32127.3,274.0,8686.5,52546.0,171499.0
Covid19Sim-Simulator,51,34149.2,21654.1,35174.8,116.0,10555.3,54366.2,183967.5
COVIDhub-baseline,51,35700.6,23214.0,34393.7,458.0,11658.0,53468.0,176149.0
JHU_IDD-CovidSP,51,36537.9,27399.9,38200.7,322.4,11151.7,48240.0,189885.8
USC-SI_kJalpha,51,38595.4,22998.0,39164.3,374.0,12174.5,53872.0,180696.0
JHUAPL-Bucky,51,39902.6,23385.8,40081.6,74.9,12044.1,62420.4,196039.8
IowaStateLW-STEM,49,43642.1,30226.0,40131.6,983.0,13692.5,67238.5,197839.0
UCLA-SuEIR,51,48227.8,29092.4,45026.5,789.3,21873.1,66586.5,211929.7
LANL-GrowthRate,51,49275.8,28438.2,48749.6,904.1,20362.3,71117.6,227248.7
RobertWalraven-ESG,51,52204.6,34403.6,48381.5,1001.8,21501.6,72082.9,221790.1
CovidAnalytics-DELPHI,51,55108.8,34757.0,54221.6,969.0,22454.5,73755.5,246024.0
