,count,mean,median,std,min,25%,75%,max
CU-select,51,25387.6,15369.0,29399.4,422.0,5722.5,32402.0,137045.0
JCB-PRM,51,26086.5,17458.4,27961.8,525.3,5424.0,43019.5,134669.7
Karlen-pypm,51,27674.5,15484.3,33234.7,172.3,6601.5,44761.9,183927.1
USACE-ERDC_SEIR,51,29088.0,17063.3,35287.0,120.7,9944.0,30808.3,190957.9
COVIDhub-baseline,51,31426.6,19472.0,34054.5,9.0,8970.0,45040.5,160189.0
USC-SI_kJalpha,51,31549.1,18341.0,37251.0,4.0,7191.0,43651.0,167635.0
Covid19Sim-Simulator,51,33132.3,20897.7,33192.7,170.5,10943.8,51228.3,168848.6
JHUAPL-Bucky,51,35466.4,19802.9,37845.0,99.4,10252.5,53091.1,178474.4
JHU_IDD-CovidSP,51,38325.0,26210.6,39617.8,427.4,12102.0,47720.9,193969.0
IowaStateLW-STEM,49,39068.0,25970.0,37774.5,796.0,11123.0,59418.0,185581.0
LANL-GrowthRate,51,41822.4,27151.1,42797.8,789.9,15544.3,60049.4,213757.9
UCLA-SuEIR,51,41825.8,26190.4,42144.4,676.0,14113.0,57250.7,196947.9
CovidAnalytics-DELPHI,51,47949.0,28915.0,49657.0,908.0,17727.0,63405.0,226289.0
