,count,mean,median,std,min,25%,75%,max
CU-select,3080,1617999.8,16641.0,32315536.7,0.0,3025.0,104976.0,1656571401.0
LNQ-ens1,3141,1803604.4,13190.7,27204515.6,0.0,1431.9,114167.6,1194076069.5
COVIDhub-baseline,3141,2215438.9,12544.0,45785034.2,0.0,1521.0,101761.0,2435225104.0
CEID-Walk,3141,2243850.6,13083.0,47918021.4,0.0,1538.9,100825.9,2556542237.4
COVIDhub-ensemble,3141,2700565.4,16384.0,53791343.2,0.0,2116.0,134689.0,2809742049.0
USC-SI_kJalpha,3112,2761546.2,19321.0,52104713.3,0.0,2116.0,140625.0,2623078656.0
LANL-GrowthRate,2951,3217395.9,34647.1,58599198.9,0.0,5915.1,231091.9,3016879516.1
UVA-Ensemble,2755,3357786.7,27579.6,54211559.5,0.0,3106.1,222051.9,2767415815.9
JHUAPL-Bucky,3141,3479420.7,17032.5,75920440.0,0.0,1885.8,163249.4,4094159981.3
IowaStateLW-STEM,3103,3590535.7,15129.0,78304753.8,0.0,1849.0,154449.0,4170447241.0
JHU_IDD-CovidSP,3139,3949657.5,28772.1,92753428.3,0.0,4331.8,193875.8,4863286827.1
MITCovAlliance-SIR,2644,4115484.9,37593.1,52256508.3,0.1,5928.8,285299.9,2225888235.7
Google_Harvard-CPF,3140,4136538.6,17368.6,93424506.6,0.0,1828.5,120685.5,4972614234.2
