,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,95.9,41.3,113.7,0.0,16.3,172.7,484.5
UT-Mobility,51,110.7,44.8,143.2,0.0,16.7,165.7,617.2
UCLA-SuEIR,51,112.5,43.8,137.5,0.3,10.7,155.6,527.5
LANL-GrowthRate,51,113.8,36.4,153.7,0.2,16.2,148.1,655.9
COVIDhub-ensemble,51,124.8,49.4,166.7,0.8,17.8,159.2,726.5
CovidAnalytics-DELPHI,51,129.1,42.0,179.5,0.0,6.5,213.0,806.0
MOBS-GLEAM_COVID,50,141.1,64.1,164.8,0.7,17.5,272.3,631.7
PSI-DRAFT,51,151.0,60.0,319.1,0.0,11.5,141.2,1654.0
UMass-MechBayes,51,151.7,71.0,201.8,1.0,13.0,216.5,889.0
IowaStateLW-STEM,49,164.4,69.0,237.4,1.0,24.0,218.0,1436.0
IHME-CurveFit,51,177.2,48.2,299.2,0.5,13.2,247.9,1811.5
Baseline,51,181.1,89.3,240.3,1.0,14.9,262.8,1128.1
SWC-TerminusCM,48,184.7,80.0,278.2,1.0,22.0,229.5,1497.0
Covid19Sim-Simulator,51,187.2,92.3,252.8,0.3,16.2,207.9,988.6
COVIDhub-baseline,51,194.1,79.8,290.4,0.1,21.5,248.9,1681.7
CovidActNow-SEIR_CAN,51,200.3,107.7,276.2,0.3,35.8,229.6,1556.8
UA-EpiCovDA,51,231.3,122.0,238.4,2.0,34.0,385.5,787.0
USACE-ERDC_SEIR,51,250.2,68.3,448.2,0.3,13.8,277.3,2364.0
CU-select,50,337.3,92.0,645.4,0.0,30.0,310.5,3658.0
Auquan-SEIR,51,376.2,125.0,768.8,4.0,34.0,488.5,5024.0
JHU_IDD-CovidSP,51,390.5,210.5,477.2,10.8,100.6,481.7,2493.1
