,total_deaths_2020-05-31,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,107830,122579.3,126333,18198.3,18503,-304.7,-1.6%
CovidAnalytics-DELPHI,107830,122488.0,126333,18107.0,18503,-396.0,-2.1%
MOBS-GLEAM_COVID,107830,122416.4,126333,18035.4,18503,-467.6,-2.5%
LANL-GrowthRate,107830,123410.8,126333,19029.8,18503,526.8,2.8%
UT-Mobility,107830,121752.4,126333,17371.4,18503,-1131.6,-6.1%
IowaStateLW-STEM,107830,124488.0,126333,20107.0,18503,1604.0,8.7%
UCLA-SuEIR,107830,121133.7,126333,16752.7,18503,-1750.3,-9.5%
GT-DeepCOVID,107830,125484.8,126333,21103.8,18503,2600.8,14.1%
PSI-DRAFT,107830,125506.5,126333,21125.5,18503,2622.5,14.2%
SWC-TerminusCM,107830,119939.0,126333,15558.0,18503,-2945.0,-15.9%
YYG-ParamSearch,107830,127028.3,126333,22647.3,18503,4144.3,22.4%
COVIDhub-ensemble,107830,127229.6,126333,22848.6,18503,4345.6,23.5%
UMass-MechBayes,107830,127973.0,126333,23592.0,18503,5089.0,27.5%
Baseline,107830,130077.3,126333,25696.3,18503,7193.3,38.9%
COVIDhub-baseline,107830,130536.4,126333,26155.4,18503,7652.4,41.4%
USACE-ERDC_SEIR,107830,114046.8,126333,9665.8,18503,-8837.2,-47.8%
Covid19Sim-Simulator,107830,113672.8,126333,9291.8,18503,-9211.2,-49.8%
UA-EpiCovDA,107830,133199.0,126333,28818.0,18503,10315.0,55.7%
Auquan-SEIR,107830,137642.0,126333,33261.0,18503,14758.0,79.8%
CU-select,107830,137996.0,126333,33615.0,18503,15112.0,81.7%
JHU_IDD-CovidSP,107830,141420.0,126333,37039.0,18503,18536.0,100.2%
CovidActNow-SEIR_CAN,107830,,126333,,18503,,
GT_CHHS-COVID19,107830,,126333,,18503,,
NotreDame-FRED,107830,,126333,,18503,,
