,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,15.8,7.0,19.7,0.0,2.4,20.8,85.3
UMass-MechBayes,51,17.8,11.0,21.9,0.0,3.5,24.5,106.0
UA-EpiCovDA,51,18.2,11.0,20.9,0.0,3.5,27.5,90.0
UCLA-SuEIR,51,19.4,8.9,23.2,0.2,2.3,29.2,101.4
Baseline,51,20.1,7.6,24.7,0.3,1.8,31.2,95.6
COVIDhub-ensemble,51,20.5,7.2,26.8,0.0,2.0,30.4,127.7
OliverWyman-Navigator,51,22.5,12.9,25.9,0.5,3.6,36.0,118.7
COVIDhub-baseline,51,23.1,10.0,28.0,0.0,4.5,39.0,142.0
UT-Mobility,51,25.2,10.0,34.0,0.0,2.5,32.0,151.0
MOBS-GLEAM_COVID,50,27.7,13.1,32.3,0.4,5.0,36.3,123.1
CovidAnalytics-DELPHI,51,28.1,12.0,46.3,0.0,4.0,28.5,260.0
IHME-CurveFit,51,30.9,15.2,41.8,1.1,5.0,34.1,181.9
LANL-GrowthRate,51,33.8,13.5,47.1,0.4,3.5,49.7,234.9
PSI-DRAFT,51,38.8,12.0,88.2,0.0,5.0,37.0,602.0
Covid19Sim-Simulator,51,40.1,21.6,50.5,0.0,4.4,55.2,217.1
Auquan-SEIR,51,46.1,13.0,87.1,0.0,4.5,44.5,515.0
JHU_IDD-CovidSP,51,48.6,25.2,65.0,0.2,13.1,57.3,390.1
CU-select,51,50.2,17.0,86.2,0.0,3.0,50.5,407.0
IowaStateLW-STEM,49,51.9,26.0,80.6,0.0,5.0,55.5,431.0
CovidActNow-SEIR_CAN,43,58.2,26.0,116.2,0.9,12.3,54.0,775.6
USACE-ERDC_SEIR,51,150.8,54.9,241.2,0.1,8.1,213.3,1140.5
NotreDame-mobility,51,159.5,11.1,911.7,0.2,3.9,32.4,6532.8
