,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,180.4,44.0,640.0,0.0,14.0,128.0,24863.0
CEID-Walk,3141,184.3,44.2,654.9,0.0,14.3,129.0,24785.5
OneQuietNight-ML,3135,209.9,42.0,865.2,0.0,13.0,135.0,27178.0
LNQ-ens1,3140,220.2,53.8,727.7,0.0,16.5,158.2,22916.8
OliverWyman-Navigator,3034,222.8,48.0,957.7,0.0,16.0,142.0,26411.0
COVIDhub-ensemble,3141,233.5,50.0,819.1,0.0,16.0,159.0,26312.0
JHUAPL-Bucky,3141,245.2,62.2,1012.6,0.0,22.4,175.0,34563.4
LANL-GrowthRate,3110,255.4,75.0,919.7,0.0,27.0,198.0,30959.5
UChicagoCHATTOPADHYAY-UnIT,3093,263.4,52.5,1260.6,0.0,25.1,151.8,40743.4
IowaStateLW-STEM,3103,285.3,57.0,1184.4,0.0,18.0,173.0,37606.0
FAIR-NRAR,3137,309.8,63.2,1173.4,0.0,18.7,213.3,41260.6
PandemicCentral-USCounty,3120,319.9,68.0,1236.3,0.0,20.4,211.6,28106.1
UpstateSU-GRU,2770,365.7,69.0,1453.7,0.0,23.0,238.0,43227.0
CU-select,3028,371.1,70.0,1963.9,0.0,26.0,200.0,77649.0
JHU_IDD-CovidSP,3141,402.7,86.5,1723.7,0.0,24.3,271.2,63870.0
Google_Harvard-CPF,3139,429.0,87.3,1829.1,0.0,23.5,289.8,73337.9
UVA-Ensemble,3131,528.1,54.9,6194.4,0.0,17.6,185.6,233722.2
MITCovAlliance-SIR,3010,838.8,214.8,3199.5,0.0,79.0,611.0,120698.3
