,count,mean,median,std,min,25%,75%,max
CU-select,51,1768078788.2,151388416.0,4012865412.8,4096.0,5510758.5,1327118413.0,21342288100.0
Covid19Sim-Simulator,51,2437515147.3,154178666.8,6502283470.4,1949.6,36204520.5,1288277238.5,32616520197.4
USC-SI_kJalpha,51,3245817745.3,104611984.0,10715715509.0,69696.0,12634472.5,570390920.5,70819322161.0
COVIDhub-baseline,51,5071006404.2,184036356.0,18158505624.3,1521.0,53743885.0,1953189269.0,123380075025.0
LANL-GrowthRate,51,5295068866.4,193237801.0,20551892759.5,66049.0,14623379.1,700086259.6,137411076100.0
IowaStateLW-STEM,49,5422424304.5,339701761.0,20831882507.3,633616.0,56964672.5,1633961684.0,144046816225.0
UCLA-SuEIR,51,6167766696.3,302931277.2,17470626354.1,19682.4,26239204.0,1631797616.5,107843121165.4
Wadhwani_AI-BayesOpt,45,7993018407.5,856254285.2,25292880075.5,69.4,65985420.4,3490959275.7,171270934700.8
JCB-PRM,51,8883747216.7,1020778377.5,25431602572.2,400971.6,142731889.8,5226270273.8,157045321928.7
JHU_IDD-CovidSP,51,9004300237.2,376582227.5,50160375562.1,3161.1,33779950.9,2030357436.6,359071307710.8
CovidAnalytics-DELPHI,51,9192673027.9,915002001.0,22900407033.4,232324.0,60274768.5,4544988625.0,108060783076.0
JHUAPL-Bucky,51,33685840818.9,544645872.6,163784926853.3,92.6,67064067.1,2636769728.4,1108715947020.5
Karlen-pypm,51,36867166409.5,1261691712.1,188459607507.6,1280744.9,123480025.6,6905130177.8,1336495763974.8
