,total_deaths_2020-09-27,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
USC-SI_kJalpha,204970,238722.0,238858,33966.0,33888,78.0,0.2%
QJHong-Encounter,204970,236900.3,238858,32144.3,33888,-1743.7,-5.1%
Baseline,204970,235488.4,238858,30732.4,33888,-3155.6,-9.3%
JHU_IDD-CovidSP,204970,235370.7,238858,30614.7,33888,-3273.3,-9.7%
IBF-TimeSeries,204970,242522.0,238858,37766.0,33888,3878.0,11.4%
IHME-CurveFit,204970,244904.2,238858,40148.2,33888,6260.2,18.5%
Columbia_UNC-SurvCon,204970,245393.0,238858,40637.0,33888,6749.0,19.9%
JCB-PRM,204970,231707.0,238858,26951.0,33888,-6937.0,-20.5%
JHUAPL-Bucky,204970,231000.9,238858,26244.9,33888,-7643.1,-22.6%
NotreDame-mobility,204970,230670.9,238858,25914.9,33888,-7973.1,-23.5%
USACE-ERDC_SEIR,204970,247708.9,238858,42952.9,33888,9064.9,26.7%
PSI-DRAFT,204970,229352.0,238858,24596.0,33888,-9292.0,-27.4%
Covid19Sim-Simulator,204970,229245.2,238858,24489.2,33888,-9398.8,-27.7%
UCLA-SuEIR,204970,228110.7,238858,23354.7,33888,-10533.3,-31.1%
WalmartLabsML-LogForecasting,204970,224316.9,238858,19560.9,33888,-14327.1,-42.3%
CovidAnalytics-DELPHI,204970,224234.0,238858,19478.0,33888,-14410.0,-42.5%
IowaStateLW-STEM,204970,223060.0,238858,18304.0,33888,-15584.0,-46.0%
LANL-GrowthRate,204970,219910.5,238858,15154.5,33888,-18733.5,-55.3%
MITCovAlliance-SIR,204970,,238858,,33888,,
NotreDame-FRED,204970,,238858,,33888,,
RobertWalraven-ESG,204970,,238858,,33888,,
