,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,37.8,25.0,40.6,0.3,5.6,59.1,161.3
UCLA-SuEIR,51,49.3,15.2,66.8,0.1,4.8,69.7,236.9
UT-Mobility,51,50.1,16.8,71.9,0.3,6.0,77.3,319.9
COVIDhub-ensemble,51,51.3,25.6,61.5,0.2,6.3,74.7,264.7
UMass-MechBayes,51,55.2,23.0,69.5,0.0,6.5,92.0,267.0
LANL-GrowthRate,51,56.4,34.6,70.8,0.4,5.7,81.3,298.7
Baseline,51,56.9,27.3,69.2,0.0,6.2,83.6,325.1
MOBS-GLEAM_COVID,50,60.2,23.3,71.6,0.1,5.4,108.3,269.4
COVIDhub-baseline,51,64.3,30.0,82.5,0.5,10.5,93.0,462.7
CovidAnalytics-DELPHI,51,65.5,21.0,96.1,0.0,3.5,121.0,482.0
PSI-DRAFT,51,86.5,28.0,202.0,0.0,5.5,85.5,1280.0
IHME-CurveFit,51,86.6,27.7,113.3,0.4,7.2,129.8,496.8
SWC-TerminusCM,48,90.9,32.0,175.3,0.0,10.5,110.5,1155.0
CovidActNow-SEIR_CAN,51,101.0,61.9,130.6,2.2,24.5,133.5,754.0
IowaStateLW-STEM,49,119.2,57.0,194.9,0.0,11.5,119.0,1154.0
CU-select,50,120.4,34.0,215.6,0.0,10.5,129.0,1216.0
Covid19Sim-Simulator,51,123.7,60.5,170.2,0.2,9.2,146.6,675.0
JHU_IDD-CovidSP,51,143.5,88.5,180.5,3.5,33.5,175.1,786.0
UA-EpiCovDA,51,156.1,68.0,239.1,0.0,10.5,218.5,1408.0
USACE-ERDC_SEIR,51,170.7,25.2,357.0,0.5,10.0,158.0,1974.6
Auquan-SEIR,51,342.6,121.0,652.3,4.0,49.5,418.0,4315.0
