,total_deaths_2020-07-19,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
LNQ-ens1,141269,161738.3,162498,21204.3,21229,-24.7,-0.1%
JHU_IDD-CovidSP,141269,161863.9,162498,21329.9,21229,100.9,0.5%
QJHong-Encounter,141269,161399.7,162498,20865.7,21229,-363.3,-1.7%
Columbia_UNC-SurvCon,141269,160351.0,162498,19817.0,21229,-1412.0,-6.7%
OliverWyman-Navigator,141269,160103.4,162498,19569.4,21229,-1659.6,-7.8%
CovidAnalytics-DELPHI,141269,160050.0,162498,19516.0,21229,-1713.0,-8.1%
USC-SI_kJalpha,141269,159987.9,162498,19453.9,21229,-1775.1,-8.4%
UMass-MechBayes,141269,159168.0,162498,18634.0,21229,-2595.0,-12.2%
IHME-CurveFit,141269,159163.2,162498,18629.2,21229,-2599.8,-12.2%
GT-DeepCOVID,141269,158923.5,162498,18389.5,21229,-2839.5,-13.4%
MOBS-GLEAM_COVID,141269,165177.1,162498,24643.1,21229,3414.1,16.1%
RobertWalraven-ESG,141269,158184.0,162498,17650.0,21229,-3579.0,-16.9%
PSI-DRAFT,141269,158090.5,162498,17556.5,21229,-3672.5,-17.3%
COVIDhub-ensemble,141269,158017.0,162498,17483.0,21229,-3746.0,-17.6%
YYG-ParamSearch,141269,157503.1,162498,16969.1,21229,-4259.9,-20.1%
UT-Mobility,141269,166336.5,162498,25802.5,21229,4573.5,21.5%
UA-EpiCovDA,141269,157177.0,162498,16643.0,21229,-4586.0,-21.6%
COVIDhub-baseline,141269,156145.2,162498,15611.2,21229,-5617.8,-26.5%
Baseline,141269,155759.7,162498,15225.7,21229,-6003.3,-28.3%
UCLA-SuEIR,141269,155449.0,162498,14915.0,21229,-6314.0,-29.7%
IowaStateLW-STEM,141269,155064.0,162498,14530.0,21229,-6699.0,-31.6%
CU-select,141269,154981.0,162498,14447.0,21229,-6782.0,-31.9%
Covid19Sim-Simulator,141269,154914.4,162498,14380.4,21229,-6848.6,-32.3%
STH-3PU,141269,154383.0,162498,13849.0,21229,-7380.0,-34.8%
NotreDame-mobility,141269,153641.0,162498,13107.0,21229,-8122.0,-38.3%
LANL-GrowthRate,141269,152993.8,162498,12459.8,21229,-8769.2,-41.3%
epiforecasts-ensemble1,141269,151871.0,162498,11337.0,21229,-9892.0,-46.6%
UMich-RidgeTfReg,141269,151022.8,162498,10488.8,21229,-10740.2,-50.6%
USACE-ERDC_SEIR,141269,176030.3,162498,35496.3,21229,14267.3,67.2%
MITCovAlliance-SIR,141269,147180.0,162498,6646.0,21229,-14583.0,-68.7%
CMU-TimeSeries,141269,,162498,,21229,,
GT_CHHS-COVID19,141269,,162498,,21229,,
Karlen-pypm,141269,,162498,,21229,,
NotreDame-FRED,141269,,162498,,21229,,
