,total_deaths_2020-08-02,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,155637,161652.9,162498,6792.9,6861,-68.1,-1.0%
OliverWyman-Navigator,155637,161855.0,162498,6995.0,6861,134.0,2.0%
IowaStateLW-STEM,155637,161523.0,162498,6663.0,6861,-198.0,-2.9%
Columbia_UNC-SurvCon,155637,161353.0,162498,6493.0,6861,-368.0,-5.4%
COVIDhub-ensemble,155637,161342.0,162498,6482.0,6861,-379.0,-5.5%
QJHong-Encounter,155637,162161.9,162498,7301.9,6861,440.9,6.4%
CU-select,155637,162231.0,162498,7371.0,6861,510.0,7.4%
JCB-PRM,155637,162251.9,162498,7391.9,6861,530.9,7.7%
RPI_UW-Mob_Collision,155637,161161.5,162498,6301.5,6861,-559.5,-8.2%
GT-DeepCOVID,155637,162296.2,162498,7436.2,6861,575.2,8.4%
YYG-ParamSearch,155637,161138.6,162498,6278.6,6861,-582.4,-8.5%
Auquan-SEIR,155637,162347.0,162498,7487.0,6861,626.0,9.1%
UMass-MechBayes,155637,161062.0,162498,6202.0,6861,-659.0,-9.6%
COVIDhub-baseline,155637,162429.0,162498,7569.0,6861,708.0,10.3%
DDS-NBDS,155637,162501.7,162498,7641.7,6861,780.7,11.4%
UCLA-SuEIR,155637,162789.8,162498,7929.8,6861,1068.8,15.6%
LNQ-ens1,155637,162830.0,162498,7970.0,6861,1109.0,16.2%
USC-SI_kJalpha,155637,162963.0,162498,8103.0,6861,1242.0,18.1%
USACE-ERDC_SEIR,155637,163113.2,162498,8253.2,6861,1392.2,20.3%
JHU_IDD-CovidSP,155637,160263.5,162498,5403.5,6861,-1457.5,-21.2%
CovidAnalytics-DELPHI,155637,160224.0,162498,5364.0,6861,-1497.0,-21.8%
PSI-DRAFT,155637,163234.0,162498,8374.0,6861,1513.0,22.1%
MOBS-GLEAM_COVID,155637,163302.4,162498,8442.4,6861,1581.4,23.0%
Geneva-DetGrowth,155637,163534.2,162498,8674.2,6861,1813.2,26.4%
LANL-GrowthRate,155637,159695.5,162498,4835.5,6861,-2025.5,-29.5%
UMich-RidgeTfReg,155637,159442.2,162498,4582.2,6861,-2278.8,-33.2%
IHME-CurveFit,155637,158977.1,162498,4117.1,6861,-2743.9,-40.0%
UT-Mobility,155637,164473.0,162498,9613.0,6861,2752.0,40.1%
Covid19Sim-Simulator,155637,158783.4,162498,3923.4,6861,-2937.6,-42.8%
RobertWalraven-ESG,155637,158668.7,162498,3808.7,6861,-3052.3,-44.5%
STH-3PU,155637,164795.0,162498,9935.0,6861,3074.0,44.8%
UCM_MESALab-FoGSEIR,155637,156177.0,162498,1317.0,6861,-5544.0,-80.8%
NotreDame-mobility,155637,154925.4,162498,65.4,6861,-6795.6,-99.0%
MITCovAlliance-SIR,155637,154815.2,162498,-44.8,6861,-6905.8,-100.7%
epiforecasts-ensemble1,155637,154704.0,162498,-156.0,6861,-7017.0,-102.3%
Karlen-pypm,155637,153756.8,162498,-1103.2,6861,-7964.2,-116.1%
UA-EpiCovDA,155637,152862.0,162498,-1998.0,6861,-8859.0,-129.1%
CMU-TimeSeries,155637,,162498,,6861,,
GT_CHHS-COVID19,155637,,162498,,6861,,
NotreDame-FRED,155637,,162498,,6861,,
