,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,3402.6,1868.0,4983.9,74.5,536.3,3421.2,30240.3
COVIDhub-ensemble,51,4536.3,2232.0,7295.9,52.0,434.5,5675.5,40738.0
USC-SI_kJalpha,51,5045.3,2363.0,8596.7,40.0,883.0,5783.0,53968.0
UCLA-SuEIR,51,5087.6,2118.1,6828.9,12.3,998.8,5871.5,29049.5
USACE-ERDC_SEIR,51,5434.9,2530.3,7871.4,62.2,800.9,6783.7,44644.4
DDS-NBDS,51,5694.7,2780.0,7899.2,18.6,1369.4,6724.4,35332.2
LANL-GrowthRate,51,6119.9,2996.5,11884.5,84.4,844.8,6635.0,75021.4
COVIDhub-baseline,51,6785.3,2202.0,12784.7,7.0,453.5,7178.0,68906.0
CEID-Walk,51,6881.2,2160.3,14379.2,10.2,587.2,6987.1,93989.8
CU-select,51,6981.9,2347.0,12774.9,32.0,697.0,6810.5,75847.0
JHU_IDD-CovidSP,51,10050.5,5042.8,13103.2,178.4,2083.6,12132.0,67586.7
Karlen-pypm,51,10744.8,4672.6,16059.3,103.2,1640.7,13043.4,77070.6
CovidAnalytics-DELPHI,51,14137.4,8351.0,28363.3,96.0,2411.5,13574.0,185767.0
RobertWalraven-ESG,50,16077.4,3962.1,35796.1,35.0,1427.8,12012.5,220750.0
UMich-RidgeTfReg,45,18531.8,6539.3,35506.1,15.7,1906.8,16814.0,156561.9
IHME-CurveFit,51,42294.1,12245.4,96246.8,99.5,2851.3,36031.7,591631.5
