,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,1355455.3,162409.0,4011705.3,1.0,3906.5,951102.5,25060036.0
Covid19Sim-Simulator,51,1436143.0,193025.6,3972933.9,31.5,5676.9,872947.9,25063751.1
LNQ-ens1,51,1790748.4,65621.2,6443137.9,1.0,3176.7,750537.5,43621705.5
UCLA-SuEIR,51,1800481.3,64575.3,5000054.1,56.1,10928.9,783111.9,28230931.4
JHU_IDD-CovidSP,51,2114392.3,708705.8,3986319.0,8.3,20925.2,2092656.5,16741654.3
DDS-NBDS,51,2391568.0,283447.6,6652193.0,5.6,19080.8,2727755.0,45638906.9
Karlen-pypm,51,2397306.6,342693.2,7674896.5,31.4,16449.6,1954047.5,54243225.0
USC-SI_kJalpha,51,2649724.2,190096.0,8382154.8,36.0,5408.5,1034320.5,47858724.0
OliverWyman-Navigator,51,2651779.0,302500.0,9840459.6,196.0,11414.5,1473770.0,69572281.0
CU-select,51,2652735.5,110224.0,7917091.0,4.0,11593.0,761262.5,39501225.0
JHUAPL-Bucky,51,2681831.1,162677.1,6791649.4,119.5,12782.9,2293569.6,35250326.0
COVIDhub-baseline,51,2764962.8,97344.0,9791646.1,36.0,10820.0,1102380.5,66471409.0
IQVIA_ACOE-STAN,49,2887700.1,257049.0,6915411.9,64.0,44557.0,1421730.0,32114889.0
Geneva-DetGrowth,51,2936974.2,143625.8,10179237.3,10.5,20272.3,1247740.6,69346215.3
CEID-Walk,51,3508319.3,142366.6,11760300.7,20.4,14879.0,1039487.2,67956512.3
USACE-ERDC_SEIR,51,3718864.7,130248.9,12603497.1,15.9,5645.2,1217309.6,75295444.3
LANL-GrowthRate,51,3737207.1,251739.2,10536251.9,23.6,25293.1,1347155.4,54268532.0
UMich-RidgeTfReg,43,4431336.3,532218.2,13076140.0,0.0,45089.9,3546560.1,72636580.3
IowaStateLW-STEM,49,7449098.6,157609.0,28422456.3,196.0,11524.5,607928.5,165148201.0
RobertWalraven-ESG,51,10217629.6,1764301.2,25602859.5,4.3,116976.4,7092649.9,126433158.1
CovidAnalytics-DELPHI,51,11019265.0,1440000.0,31640218.7,4.0,46446.5,7717142.5,172213129.0
