,total_deaths_2020-08-09,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
STH-3PU,163058,194370.0,193757,31432.0,30699,733.0,2.4%
QJHong-Encounter,163058,195933.0,193757,32995.0,30699,2296.0,7.5%
NotreDame-mobility,163058,196191.7,193757,33253.7,30699,2554.7,8.3%
USC-SI_kJalpha,163058,190964.0,193757,28026.0,30699,-2673.0,-8.7%
IHME-CurveFit,163058,196517.1,193757,33579.1,30699,2880.1,9.4%
YYG-ParamSearch,163058,196641.1,193757,33703.1,30699,3004.1,9.8%
UCM_MESALab-FoGSEIR,163058,190561.0,193757,27623.0,30699,-3076.0,-10.0%
UCLA-SuEIR,163058,189204.3,193757,26266.3,30699,-4432.7,-14.4%
CovidAnalytics-DELPHI,163058,189053.0,193757,26115.0,30699,-4584.0,-14.9%
Baseline,163058,198749.7,193757,35811.7,30699,5112.7,16.7%
Columbia_UNC-SurvCon,163058,187463.0,193757,24525.0,30699,-6174.0,-20.1%
LANL-GrowthRate,163058,183847.8,193757,20909.8,30699,-9789.2,-31.9%
PSI-DRAFT,163058,203966.5,193757,41028.5,30699,10329.5,33.6%
USACE-ERDC_SEIR,163058,205178.2,193757,42240.2,30699,11541.2,37.6%
Karlen-pypm,163058,206772.8,193757,43834.8,30699,13135.8,42.8%
JHU_IDD-CovidSP,163058,211281.0,193757,48343.0,30699,17644.0,57.5%
NotreDame-FRED,163058,,193757,,30699,,
