,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,422364337.4,40487769.0,1369720990.4,676.0,3071104.0,140828774.5,7746112144.0
UCLA-SuEIR,51,552843985.7,20238972.1,2309378091.4,1310.0,2115954.7,103794219.5,13900872578.5
CovidAnalytics-DELPHI,51,592564052.6,137311524.0,1343515625.0,625.0,9275090.5,360695496.5,7580836624.0
USACE-ERDC_SEIR,51,674767428.3,136552077.9,2039753707.7,5034.1,9128766.5,478998168.5,14060045863.2
USC-SI_kJalpha,51,962925362.9,20407684.2,5027920907.6,481.5,4280962.4,209185220.6,35646316524.7
IowaStateLW-STEM,49,1350835564.2,15178816.0,8304038223.1,3600.0,2990262.5,190598476.5,59411625025.0
LANL-GrowthRate,51,1391764548.9,111389492.1,7277531893.8,3472.4,6923085.2,335715674.4,52041565881.3
JHU_IDD-CovidSP,51,1895544939.3,97600568.5,7283704440.8,9745.0,4146710.6,729147073.9,47229997702.3
Covid19Sim-Simulator,51,1900982072.0,31025165.4,10336415143.7,15057.8,3065499.1,175223680.1,72859258075.1
CovidActNow-SEIR_CAN,51,20325020639.7,58299026.2,97287337751.0,927.3,3889548.0,166801216.1,582518910753.4
