,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1083.3,370.8,2080.1,0.1,82.0,994.9,9586.1
USACE-ERDC_SEIR,51,1133.4,413.7,2226.7,2.7,145.2,1337.1,14551.9
USC-SI_kJalpha,51,1355.6,497.0,2226.9,1.0,134.5,1021.5,8887.0
RobertWalraven-ESG,49,1359.7,624.1,2461.8,1.8,177.3,1129.2,12817.5
COVIDhub-ensemble,51,1362.8,421.0,3189.7,1.0,136.5,1053.0,18968.0
DDS-NBDS,51,1379.2,414.6,3058.0,17.7,118.8,964.5,19664.9
COVIDhub-baseline,51,1485.5,496.0,3277.6,5.0,103.5,1259.0,18968.0
LANL-GrowthRate,51,1562.6,412.2,4410.0,9.1,133.6,1111.8,30341.5
Geneva-DetGrowth,51,1619.8,557.2,3023.6,0.0,193.9,1448.1,17560.9
OliverWyman-Navigator,51,1731.6,667.0,3025.2,5.0,194.5,1225.5,16532.0
JHU_IDD-CovidSP,51,1812.2,849.9,2659.1,28.2,396.9,2237.7,16559.1
IowaStateLW-STEM,49,1905.4,500.0,4571.9,1.0,208.0,1338.0,23044.0
UCLA-SuEIR,51,2356.0,636.0,4572.8,8.4,193.8,2458.4,23000.8
CovidAnalytics-DELPHI,51,3115.0,1095.0,5641.9,7.0,424.0,3132.5,27696.0
Covid19Sim-Simulator,51,3186.9,1262.0,6168.1,10.6,376.0,2696.4,35493.0
Karlen-pypm,51,3239.3,1321.7,5828.0,15.0,422.4,3488.8,37503.5
IHME-CurveFit,51,9272.5,1507.0,21578.8,31.3,407.9,7497.5,127802.9
