,total_deaths_2021-01-17,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
MIT_ISOLAT-Mixtures,404830,478598.9,485911,80998.9,81081,-82.1,-0.1%
SigSci-TS,404830,477266.0,485911,79666.0,81081,-1415.0,-1.7%
JHU_IDD-CovidSP,404830,480169.9,485911,82569.9,81081,1488.9,1.8%
Karlen-pypm,404830,480369.7,485911,82769.7,81081,1688.7,2.1%
QJHong-Encounter,404830,481633.6,485911,84033.6,81081,2952.6,3.6%
epiforecasts-ensemble1,404830,481654.0,485911,84054.0,81081,2973.0,3.7%
PSI-DRAFT,404830,474974.0,485911,77374.0,81081,-3707.0,-4.6%
UA-EpiCovDA,404830,474733.0,485911,77133.0,81081,-3948.0,-4.9%
BPagano-RtDriven,404830,474485.4,485911,76885.4,81081,-4195.6,-5.2%
RobertWalraven-ESG,404830,483079.0,485911,85479.0,81081,4398.0,5.4%
UMass-MechBayes,404830,483407.0,485911,85807.0,81081,4726.0,5.8%
SteveMcConnell-CovidComplete,404830,484151.0,485911,86551.0,81081,5470.0,6.7%
UCM_MESALab-FoGSEIR,404830,484909.0,485911,87309.0,81081,6228.0,7.7%
UpstateSU-GRU,404830,472045.1,485911,74445.1,81081,-6635.9,-8.2%
TTU-squider,404830,471973.8,485911,74373.8,81081,-6707.2,-8.3%
CU-select,404830,471794.0,485911,74194.0,81081,-6887.0,-8.5%
CEID-Walk,404830,486119.7,485911,88519.7,81081,7438.7,9.2%
IHME-CurveFit,404830,487006.0,485911,89406.0,81081,8325.0,10.3%
Baseline,404830,487328.7,485911,89728.7,81081,8647.7,10.7%
COVIDhub-ensemble,404830,487659.0,485911,90059.0,81081,8978.0,11.1%
Caltech-CS156,404830,469048.7,485911,71448.7,81081,-9632.3,-11.9%
COVIDhub-baseline,404830,489198.8,485911,91598.8,81081,10517.8,13.0%
UMich-RidgeTfReg,404830,489247.0,485911,91647.0,81081,10566.0,13.0%
IowaStateLW-STEM,404830,489686.0,485911,92086.0,81081,11005.0,13.6%
GT-DeepCOVID,404830,490238.8,485911,92638.8,81081,11557.8,14.3%
MOBS-GLEAM_COVID,404830,491049.4,485911,93449.4,81081,12368.4,15.3%
OliverWyman-Navigator,404830,493215.0,485911,95615.0,81081,14534.0,17.9%
UCSD_NEU-DeepGLEAM,404830,493729.8,485911,96129.8,81081,15048.8,18.6%
Columbia_UNC-SurvCon,404830,493928.0,485911,96328.0,81081,15247.0,18.8%
MIT_CritData-GBCF,404830,494192.0,485911,96592.0,81081,15511.0,19.1%
LNQ-ens1,404830,494588.7,485911,96988.7,81081,15907.7,19.6%
DDS-NBDS,404830,496105.8,485911,98505.8,81081,17424.8,21.5%
LANL-GrowthRate,404830,497854.5,485911,100254.5,81081,19173.5,23.6%
IBF-TimeSeries,404830,499644.0,485911,102044.0,81081,20963.0,25.9%
Covid19Sim-Simulator,404830,457563.2,485911,59963.2,81081,-21117.8,-26.0%
CovidAnalytics-DELPHI,404830,499901.0,485911,102301.0,81081,21220.0,26.2%
Microsoft-DeepSTIA,404830,501647.0,485911,104047.0,81081,22966.0,28.3%
UCLA-SuEIR,404830,455590.0,485911,57990.0,81081,-23091.0,-28.5%
USC-SI_kJalpha,404830,501816.0,485911,104216.0,81081,23135.0,28.5%
AIpert-pwllnod,404830,513887.2,485911,116287.2,81081,35206.2,43.4%
WalmartLabsML-LogForecasting,404830,433978.8,485911,36378.8,81081,-44702.2,-55.1%
RPI_UW-Mob_Collision,404830,523881.7,485911,126281.7,81081,45200.7,55.7%
CMU-TimeSeries,404830,,485911,,81081,,
Google_Harvard-CPF,404830,,485911,,81081,,
JHU_CSSE-DECOM,404830,,485911,,81081,,
UCSB-ACTS,404830,,485911,,81081,,
