,total_deaths_2021-01-10,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Karlen-pypm,381069,480415.0,485911,106086.0,104842,1244.0,1.2%
JHU_IDD-CovidSP,381069,477681.7,485911,103352.7,104842,-1489.3,-1.4%
PSI-DRAFT,381069,477668.0,485911,103339.0,104842,-1503.0,-1.4%
QJHong-Encounter,381069,475432.8,485911,101103.8,104842,-3738.2,-3.6%
COVIDhub-baseline,381069,483599.9,485911,109270.9,104842,4428.9,4.2%
Columbia_UNC-SurvCon,381069,483644.0,485911,109315.0,104842,4473.0,4.3%
Baseline,381069,484503.6,485911,110174.6,104842,5332.6,5.1%
CovidAnalytics-DELPHI,381069,472380.0,485911,98051.0,104842,-6791.0,-6.5%
UCM_MESALab-FoGSEIR,381069,488971.0,485911,114642.0,104842,9800.0,9.3%
IowaStateLW-STEM,381069,467346.0,485911,93017.0,104842,-11825.0,-11.3%
IBF-TimeSeries,381069,498880.0,485911,124551.0,104842,19709.0,18.8%
Covid19Sim-Simulator,381069,455050.5,485911,80721.5,104842,-24120.5,-23.0%
AIpert-pwllnod,381069,505674.4,485911,131345.4,104842,26503.4,25.3%
LANL-GrowthRate,381069,506760.5,485911,132431.5,104842,27589.5,26.3%
UCLA-SuEIR,381069,447524.2,485911,73195.2,104842,-31646.8,-30.2%
JHUAPL-Bucky,381069,445481.6,485911,71152.6,104842,-33689.4,-32.1%
WalmartLabsML-LogForecasting,381069,414420.6,485911,40091.6,104842,-64750.4,-61.8%
MITCovAlliance-SIR,381069,,485911,,104842,,
