,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,1273317.6,150630.9,3494065.9,4.7,28463.3,446882.6,19848481.0
IHME-CurveFit,51,1860425.8,271886.0,4291646.2,112.1,26875.1,948394.7,19763816.5
Baseline,51,4292359.9,219157.7,18073133.2,816.3,19241.5,1943648.5,128835471.8
COVIDhub-baseline,51,4355913.3,220700.0,17925354.1,529.0,30462.4,2365936.9,127670947.0
IowaStateLW-STEM,49,5187538.1,207936.0,21327794.2,169.0,13806.5,2199264.5,151142436.0
UCLA-SuEIR,51,5853525.8,144508.4,25464678.5,11.0,26983.3,1714366.0,178691529.9
JHUAPL-Bucky,51,7345373.3,438135.4,24861754.1,0.5,37245.2,2549723.6,142677082.3
JCB-PRM,51,8943979.8,631848.3,32616778.1,9.9,114029.0,2421590.2,179112434.3
WalmartLabsML-LogForecasting,51,19477907.9,2065581.5,68183838.3,1720.2,200461.7,10079119.0,467704168.7
AIpert-pwllnod,51,52595683.0,900664.3,301869414.1,432.4,77003.8,6275308.8,2159390876.5
Columbia_UNC-SurvCon,51,226608212.8,293764.0,1014869479.7,1.0,54608.0,2259604.0,6446965849.0
