,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,13332.9,784.0,39051.9,0.0,42.5,5777.0,239121.0
UCLA-SuEIR,51,18586.8,578.2,53859.7,0.9,142.8,5245.5,304513.4
COVIDhub-ensemble,51,25704.6,1390.2,77635.9,0.1,91.5,10452.1,503915.8
LANL-GrowthRate,51,30588.5,1033.3,102341.7,0.0,38.8,5199.9,679806.3
YYG-ParamSearch,51,43770.8,829.4,111574.5,0.0,59.5,11382.4,530733.8
UT-Mobility,51,72252.2,1498.8,195019.5,0.0,49.5,20541.6,1109711.8
CU-select,50,78008.9,2601.0,315071.5,0.0,272.5,27880.0,2196324.0
IowaStateLW-STEM,49,83051.4,4489.0,409419.1,1.0,558.5,19184.5,2917264.0
IHME-CurveFit,51,91208.7,1843.9,263068.9,1.3,297.4,21534.1,1458036.9
CovidAnalytics-DELPHI,51,112468.6,3364.0,321261.5,0.0,134.5,31393.0,1723969.0
MOBS-GLEAM_COVID,50,130895.2,3892.2,419091.5,1.0,281.2,26676.8,2421090.1
USACE-ERDC_SEIR,51,146703.4,2939.7,422488.8,0.1,67.3,48427.6,2206452.0
COVIDhub-baseline,51,174223.0,1156.0,646006.0,0.1,94.6,30799.2,3976239.7
Baseline,51,187353.6,1296.0,825692.9,0.0,47.1,19977.2,5644018.4
PSI-DRAFT,51,325604.3,6084.0,1440503.8,0.0,150.6,34935.6,10048900.0
Auquan-SEIR,51,491553.2,15376.0,2156124.8,16.0,1297.0,105962.5,14930496.0
JHU_IDD-CovidSP,51,1750992.4,135967.5,5450223.7,75.0,19750.2,693356.3,35389173.3
