,total_deaths_2020-05-31,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
MOBS-GLEAM_COVID,107830,109677.7,113146,5296.7,5316.0,-19.3,-0.4%
CovidAnalytics-DELPHI,107830,109637.0,113146,5256.0,5316.0,-60.0,-1.1%
LANL-GrowthRate,107830,109772.6,113146,5391.6,5316.0,75.6,1.4%
YYG-ParamSearch,107830,109824.8,113146,5443.8,5316.0,127.8,2.4%
UCLA-SuEIR,107830,109548.8,113146,5167.8,5316.0,-148.2,-2.8%
COVIDhub-ensemble,107830,109916.6,113146,5535.6,5316.0,219.6,4.1%
UMass-MechBayes,107830,109468.0,113146,5087.0,5316.0,-229.0,-4.3%
GT-DeepCOVID,107830,109936.2,113146,5555.2,5316.0,239.2,4.5%
PSI-DRAFT,107830,109304.5,113146,4923.5,5316.0,-392.5,-7.4%
Baseline,107830,110091.3,113146,5710.3,5316.0,394.3,7.4%
UT-Mobility,107830,109215.0,113146,4834.0,5316.0,-482.0,-9.1%
IHME-CurveFit,107830,109212.4,113146,4831.4,5316.0,-484.6,-9.1%
Geneva-DetGrowth,107830,109157.0,113146,4776.0,5316.0,-540.0,-10.2%
COVIDhub-baseline,107830,110466.0,113146,6085.0,5316.0,769.0,14.5%
Imperial-combined,107830,110579.0,113146,6198.0,5316.0,882.0,16.6%
JHU_IDD-CovidSP,107830,110687.7,113146,6306.7,5316.0,990.7,18.6%
CU-select,107830,111348.0,113146,6967.0,5316.0,1651.0,31.1%
SWC-TerminusCM,107830,107694.0,113146,3313.0,5316.0,-2003.0,-37.7%
IowaStateLW-STEM,107830,112434.0,113146,8053.0,5316.0,2737.0,51.5%
UA-EpiCovDA,107830,113771.0,113146,9390.0,5316.0,4074.0,76.6%
Covid19Sim-Simulator,107830,105541.1,113146,1160.1,5316.0,-4155.9,-78.2%
USACE-ERDC_SEIR,107830,103530.8,113146,-850.2,5316.0,-6166.2,-116.0%
Auquan-SEIR,107830,116559.0,113146,12178.0,5316.0,6862.0,129.1%
CovidActNow-SEIR_CAN,107830,,113146,,5316.0,,
GT_CHHS-COVID19,107830,,113146,,5316.0,,
NotreDame-FRED,107830,,113146,,5316.0,,
