,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,898.7,77.1,1629.2,0.1,19.9,694.2,6706.1
COVIDhub-ensemble,51,1105.1,91.2,2528.2,0.0,11.0,697.7,13270.5
Baseline,51,1286.4,147.4,2592.6,0.0,19.7,1532.2,11912.2
UCLA-SuEIR,51,1385.4,73.7,3225.7,0.1,6.4,773.8,15560.5
UT-Mobility,51,1393.9,95.5,2748.8,0.0,8.0,1101.4,13644.8
MOBS-GLEAM_COVID,50,1482.7,144.2,2681.4,0.0,17.6,1638.6,11255.2
COVIDhub-baseline,51,1646.5,196.0,4310.3,0.0,26.0,1124.5,26569.0
LANL-GrowthRate,51,1960.5,85.5,4184.7,0.0,6.4,1286.3,18833.4
UMass-MechBayes,51,2120.3,144.0,7453.5,0.0,16.0,1024.0,50625.0
CovidAnalytics-DELPHI,51,2945.1,100.0,8891.3,0.0,9.0,2258.5,61009.0
IHME-CurveFit,51,6131.9,240.9,11020.3,0.1,23.8,8416.6,53010.5
CovidActNow-SEIR_CAN,51,7582.4,419.2,25091.1,0.5,71.4,5706.2,169569.5
CU-select,50,9831.9,400.0,31458.3,0.0,16.0,5112.5,203401.0
JHU_IDD-CovidSP,51,16665.5,1263.1,76532.5,1.8,130.2,4733.9,540548.4
Covid19Sim-Simulator,51,18345.9,2253.4,40207.7,0.1,77.1,10065.4,154891.7
SWC-TerminusCM,48,19459.0,361.0,109111.9,0.8,25.0,2704.0,779689.0
PSI-DRAFT,51,26579.9,256.0,134935.9,0.0,25.0,2381.6,955506.2
IowaStateLW-STEM,49,29147.1,961.0,100479.4,0.0,30.5,6012.5,688900.0
UA-EpiCovDA,51,35901.0,625.0,141832.1,1.0,42.5,8489.0,826281.0
USACE-ERDC_SEIR,51,99749.8,725.0,410576.7,0.1,49.5,5928.3,2733286.8
Auquan-SEIR,51,362433.6,9801.0,1755830.8,16.0,2209.0,100184.5,12475024.0
