,count,mean,median,std,min,25%,75%,max
CU-select,51,28418.9,10730.0,42035.9,107.0,3099.0,41055.0,201610.0
JHU_IDD-CovidSP,51,31408.1,14062.3,42563.0,64.5,4429.1,37816.4,224728.6
COVIDhub-baseline,51,35556.3,13248.0,54208.3,126.0,4864.5,48524.0,319218.0
IowaStateLW-STEM,49,35978.5,18595.0,43495.0,369.0,6357.0,49365.5,183789.0
Covid19Sim-Simulator,51,41057.6,14670.4,104403.4,108.0,6864.5,36274.3,731769.7
UCLA-SuEIR,51,48388.0,19487.6,73900.9,553.0,6242.2,50230.2,370149.9
USC-SI_kJalpha,51,51154.2,26125.0,66776.1,465.0,10775.0,61267.5,336049.0
LANL-GrowthRate,51,54726.0,8135.0,180956.8,5.5,3296.5,35913.2,1255285.0
CovidAnalytics-DELPHI,51,69159.1,28703.0,199082.7,34.0,8184.5,59422.0,1416637.0
JHUAPL-Bucky,51,94329.9,20236.8,324057.4,487.9,6601.4,50891.6,2248782.0
JCB-PRM,51,120908.2,54931.5,280713.2,615.3,29099.6,109475.1,1987975.3
Wadhwani_AI-BayesOpt,44,131614.4,44434.0,195249.0,56.7,17668.1,136670.2,812337.4
