,total_deaths_2020-06-28,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
UT-Mobility,126652,134077.5,135236,8274.5,8584,-309.5,-3.6%
Auquan-SEIR,126652,134736.0,135236,8933.0,8584,349.0,4.1%
NotreDame-mobility,126652,133905.3,135236,8102.3,8584,-481.7,-5.6%
MITCovAlliance-SIR,126652,135241.6,135236,9438.6,8584,854.6,10.0%
OliverWyman-Navigator,126652,135286.1,135236,9483.1,8584,899.1,10.5%
CovidAnalytics-DELPHI,126652,135384.0,135236,9581.0,8584,997.0,11.6%
IHME-CurveFit,126652,133315.1,135236,7512.1,8584,-1071.9,-12.5%
YYG-ParamSearch,126652,133238.1,135236,7435.1,8584,-1148.9,-13.4%
UA-EpiCovDA,126652,135646.0,135236,9843.0,8584,1259.0,14.7%
UMass-MechBayes,126652,135682.0,135236,9879.0,8584,1295.0,15.1%
GT-DeepCOVID,126652,135778.1,135236,9975.1,8584,1391.1,16.2%
PSI-DRAFT,126652,132952.0,135236,7149.0,8584,-1435.0,-16.7%
LANL-GrowthRate,126652,135894.7,135236,10091.7,8584,1507.7,17.6%
epiforecasts-ensemble1,126652,132824.7,135236,7021.7,8584,-1562.3,-18.2%
MOBS-GLEAM_COVID,126652,132782.9,135236,6979.9,8584,-1604.1,-18.7%
UCLA-SuEIR,126652,132661.9,135236,6858.9,8584,-1725.1,-20.1%
COVIDhub-ensemble,126652,136198.0,135236,10395.0,8584,1811.0,21.1%
Baseline,126652,136619.0,135236,10816.0,8584,2232.0,26.0%
Covid19Sim-Simulator,126652,131943.3,135236,6140.3,8584,-2443.7,-28.5%
SWC-TerminusCM,126652,131696.0,135236,5893.0,8584,-2691.0,-31.3%
USC-SI_kJalpha,126652,137142.6,135236,11339.6,8584,2755.6,32.1%
COVIDhub-baseline,126652,137177.1,135236,11374.1,8584,2790.1,32.5%
JHU_IDD-CovidSP,126652,137679.9,135236,11876.9,8584,3292.9,38.4%
STH-3PU,126652,130587.0,135236,4784.0,8584,-3800.0,-44.3%
IowaStateLW-STEM,126652,129947.0,135236,4144.0,8584,-4440.0,-51.7%
USACE-ERDC_SEIR,126652,126429.7,135236,626.7,8584,-7957.3,-92.7%
CU-select,126652,143987.0,135236,18184.0,8584,9600.0,111.8%
GT_CHHS-COVID19,126652,,135236,,8584,,
NotreDame-FRED,126652,,135236,,8584,,
