,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,6988.8,625.9,33683.4,0.0,15.6,2717.7,240660.2
IHME-CurveFit,51,9047.2,486.2,27121.3,1.5,26.0,3324.7,177882.4
UT-Mobility,51,9391.8,841.0,42273.6,0.0,56.5,3135.6,300852.2
OliverWyman-Navigator,51,11221.4,583.1,39085.9,0.1,47.0,4755.3,271828.3
YYG-ParamSearch,51,11249.2,685.7,51242.1,0.0,37.0,2371.7,361885.3
USC-SI_kJalpha,51,12955.9,482.3,53412.9,0.2,19.1,4254.1,371127.7
UMass-MechBayes,51,15241.7,196.0,59453.2,0.0,16.0,2308.0,381924.0
LANL-GrowthRate,51,19573.2,557.0,81611.2,0.0,55.3,7148.4,558972.6
UCLA-SuEIR,51,19808.8,364.7,65561.5,0.2,82.9,7686.2,419096.2
JHU_IDD-CovidSP,51,22216.5,2331.0,66952.0,0.1,377.0,7580.9,439379.0
SWC-TerminusCM,48,23643.5,1369.0,82073.7,1.0,56.5,4761.0,525625.0
MOBS-GLEAM_COVID,50,26207.7,1392.5,96324.1,0.2,252.4,5481.8,640506.5
Auquan-SEIR,51,29008.5,1681.0,131740.2,0.0,56.5,4226.0,898704.0
CovidAnalytics-DELPHI,51,30682.8,289.0,92328.8,0.0,42.5,7930.0,553536.0
IowaStateLW-STEM,49,36743.5,1444.0,124070.9,0.0,65.0,6322.5,801025.0
PSI-DRAFT,51,60938.4,900.0,277727.1,0.0,49.0,7371.1,1878270.2
Covid19Sim-Simulator,51,119801.5,729.1,715213.6,0.3,57.7,7301.6,5108345.0
UA-EpiCovDA,51,132206.2,441.0,832614.4,0.0,25.0,3422.5,5943844.0
MITCovAlliance-SIR,51,169583.3,2254.5,696747.5,0.3,233.8,26778.2,4862329.3
USACE-ERDC_SEIR,51,199719.2,3076.2,640716.8,0.6,344.8,45190.7,3908180.6
Baseline,51,220424.8,610.8,1461306.9,0.0,23.6,2318.2,10440284.2
NotreDame-mobility,51,221263.3,484.1,1425109.9,0.4,40.6,5267.0,10181035.9
COVIDhub-baseline,51,252963.7,441.2,1686032.8,0.0,16.0,3666.4,12047820.0
CU-select,51,292071.1,3969.0,1473622.0,0.0,110.5,40853.0,10465225.0
