,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,4450.7,121.2,14682.3,0.0,8.9,810.8,83220.1
COVIDhub-ensemble,51,4848.8,132.3,22593.1,0.1,6.5,636.4,158605.0
USACE-ERDC_SEIR,51,5599.7,104.8,15408.5,0.0,24.1,1318.8,65408.5
UMass-MechBayes,51,6219.3,81.0,25448.4,0.0,9.0,441.0,168921.0
OliverWyman-Navigator,51,6305.9,69.7,26040.6,0.1,13.4,485.0,168497.4
JHU_IDD-CovidSP,51,6529.1,502.7,17121.0,0.0,28.8,2474.8,90156.1
UT-Mobility,51,7019.4,121.0,25322.9,0.0,16.0,2682.5,168921.0
UCLA-SuEIR,51,7191.5,176.1,31177.3,0.0,36.4,1273.9,211526.6
COVIDhub-baseline,51,7622.2,64.0,30902.1,0.0,9.0,962.0,207025.0
MOBS-GLEAM_COVID,50,7864.2,314.9,27710.6,0.0,18.6,1859.0,181828.6
LANL-GrowthRate,51,7950.0,85.8,43744.9,0.0,4.5,567.0,312227.8
Geneva-DetGrowth,51,8340.0,70.2,30787.1,0.0,14.7,1034.9,188211.2
YYG-ParamSearch,51,8430.9,121.6,30627.6,0.0,22.1,1059.2,195583.1
Baseline,51,8609.9,147.4,32156.1,0.0,7.0,1247.8,210943.4
UA-EpiCovDA,51,9631.7,121.0,34485.8,0.0,25.0,2076.5,214369.0
NotreDame-mobility,51,10272.0,143.4,32817.1,0.2,4.7,1248.7,171361.6
CU-select,51,11996.5,324.0,53733.6,0.0,49.0,1522.0,381924.0
PSI-DRAFT,51,15392.4,196.0,50007.4,0.0,36.0,3464.5,293764.0
IHME-CurveFit,51,21079.0,487.4,105045.5,0.1,33.3,2105.9,743281.9
IowaStateLW-STEM,49,21595.1,484.0,85591.9,0.0,36.0,3364.0,546121.0
CovidAnalytics-DELPHI,51,22351.5,484.0,87193.8,0.0,36.0,4241.0,592900.0
CovidActNow-SEIR_CAN,51,24134.6,680.4,66866.4,1.4,51.5,7362.3,396615.5
Auquan-SEIR,51,30005.3,441.0,153094.6,0.0,56.5,2550.5,1044484.0
GT-DeepCOVID,41,65821.8,2532.0,174887.1,0.1,417.9,43526.6,976959.7
Covid19Sim-Simulator,51,110301.7,621.5,706265.8,0.2,44.0,3928.2,5048613.6
MITCovAlliance-SIR,51,675578.3,2735.4,3777190.9,0.3,173.5,24292.7,26650270.5
RobertWalraven-ESG,51,1120689.1,246.6,7291053.2,0.0,18.7,6254.7,51974727.4
