,count,mean,median,std,min,25%,75%,max
CEID-Walk,51,2010855.3,494643.5,4227337.4,93.4,60681.2,1679580.6,19981302.3
USC-SI_kJalpha,51,2029155.0,461041.0,4843595.1,4.0,34838.5,1116198.5,22705225.0
COVIDhub-baseline,51,2187653.7,458329.0,4454253.3,225.0,42536.0,1954392.5,20693401.0
LNQ-ens1,51,2351992.2,474326.1,5708383.2,35.2,46650.0,1178546.1,30602901.6
IQVIA_ACOE-STAN,49,2493205.4,398161.0,5318644.2,16.0,105956.5,2010946.5,26020201.0
CU-select,51,2535630.7,336400.0,5695144.7,9.0,123202.0,1754000.0,30371121.0
JCB-PRM,51,2615663.3,227556.7,5154324.5,144.5,32553.8,1309853.3,18716327.2
COVIDhub-ensemble,51,2666988.7,799236.0,5011330.5,9.0,141572.5,2221590.5,21123216.0
OliverWyman-Navigator,51,2790128.4,225625.0,7969727.6,324.0,30476.5,1032337.0,49280400.0
JHUAPL-Bucky,51,2798304.8,304479.4,5641860.1,62.7,54542.4,2263838.1,26376395.4
Geneva-DetGrowth,51,2828981.8,576302.7,8109637.4,262.6,53523.6,1611256.1,53489796.3
Covid19Sim-Simulator,51,3361347.6,471267.4,7534507.3,70.6,110761.3,3004870.9,47530948.7
UCLA-SuEIR,51,3635231.3,805736.0,7377467.5,0.0,135157.9,3269381.1,36095389.3
IowaStateLW-STEM,49,4046695.4,1054729.0,7212572.8,256.0,132901.6,3398249.0,34222500.0
UMich-RidgeTfReg,50,4101545.4,509721.4,8607783.1,61.5,90812.6,3142553.9,47830805.7
DDS-NBDS,51,4584051.2,1949781.6,7681385.1,0.5,183953.6,5145541.8,38777676.1
JHU_CSSE-DECOM,42,5194717.3,213325.9,12496883.0,64.7,40780.2,1722676.5,72320640.1
Karlen-pypm,51,5427921.2,1406121.6,9450954.0,144.0,95089.1,4254869.1,34931646.1
RobertWalraven-ESG,51,5974409.5,1579320.0,11096316.1,155.3,394164.6,4416465.6,39919272.1
JHU_IDD-CovidSP,51,8490557.9,2539869.1,17348903.1,1520.5,340469.9,7691807.7,89147209.6
LANL-GrowthRate,51,9576679.5,831096.5,34634253.1,1.5,241342.5,3767882.5,236869515.0
CovidAnalytics-DELPHI,51,18819540.9,5707321.0,33128058.8,784.0,1238308.0,19161154.0,187443481.0
TTU-squider,51,22453113.7,3358657.3,47846281.8,114.1,527961.2,20971820.5,248179347.3
