,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,7827.8,97.1,95359.4,0.0,11.8,681.3,3299705.6
COVIDhub-ensemble,3141,9171.5,100.0,111674.3,0.0,9.0,729.0,3211264.0
USC-SI_kJalpha,3107,10346.2,100.0,138557.9,0.0,16.0,784.0,4999696.0
LANL-GrowthRate,2951,10758.7,275.3,119624.9,0.0,41.0,1490.3,4644499.0
UCLA-SuEIR,2660,10981.6,102.4,135972.9,0.0,13.6,835.9,4687635.4
JHUAPL-Bucky,3141,11156.2,112.4,150717.6,0.0,12.4,811.4,6218991.1
IowaStateLW-STEM,3103,11612.6,169.0,129299.9,0.0,16.0,1156.0,3845521.0
COVIDhub-baseline,3141,11777.6,81.0,215952.4,0.0,9.0,676.0,9622404.0
CEID-Walk,3141,11853.9,93.7,207269.3,0.0,11.0,690.7,8673407.9
OliverWyman-Navigator,2795,17720.6,121.0,522286.6,0.0,16.0,729.0,28185481.0
UVA-Ensemble,2721,17780.2,239.3,220570.9,0.0,24.1,2064.5,10805611.6
RobertWalraven-ESG,3141,19790.2,232.3,191063.4,0.0,21.5,1699.1,5135345.2
JHU_IDD-CovidSP,3139,22540.0,211.7,279518.8,0.0,19.4,1606.4,9188314.9
CU-select,3078,34236.4,169.0,1265842.1,0.0,25.0,1024.0,69222400.0
Google_Harvard-CPF,3140,37880.4,324.7,470126.2,0.0,47.8,2368.8,15897123.9
PandemicCentral-USCounty,3044,69475.6,289.0,2761397.3,0.0,36.0,2025.0,154008100.0
