,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,293455.6,1849.0,6234191.9,0.0,196.0,13225.0,321449041.0
CEID-Walk,3141,301073.4,1921.6,6434001.5,0.0,212.9,13988.7,336446572.6
IowaStateLW-STEM,3103,304250.0,2401.0,5403216.1,0.0,196.0,16641.0,270832849.0
LNQ-ens1,3141,350729.0,2252.2,7253895.4,0.0,259.0,16790.1,378141220.3
LANL-GrowthRate,2951,388331.3,6429.8,6737838.8,0.0,991.3,36516.4,349888388.5
COVIDhub-ensemble,3141,403254.1,2601.0,8368527.0,0.0,289.0,17424.0,430023169.0
JHUAPL-Bucky,2393,515984.6,3690.8,9102547.1,0.0,468.3,24928.0,459008481.9
UVA-Ensemble,2766,517740.8,4899.3,10336603.1,0.0,476.0,35841.5,539672605.5
JHU_IDD-CovidSP,3139,531363.4,2293.5,10543616.4,0.0,238.2,17761.8,518846395.2
USC-SI_kJalpha,2790,663294.6,3721.0,13194988.0,0.0,484.0,25600.0,678915136.0
RobertWalraven-ESG,3141,695977.0,5671.6,10656895.6,0.0,625.0,42115.2,458855385.2
MITCovAlliance-SIR,2339,1123242.8,4588.5,23027506.4,0.0,591.3,34228.3,1035487397.4
CU-select,3061,3376909.1,5329.0,103997111.3,0.0,576.0,41209.0,5744578849.0
Yu_Group-CLEP,3136,14698276.9,20961.1,167683114.6,0.0,2031.2,296822.3,5184077506.8
