,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,927.5,349.6,2444.1,7.7,79.6,832.7,17001.1
COVIDhub-ensemble,51,1040.9,471.0,2100.4,3.0,107.5,884.5,14321.0
USC-SI_kJalpha,51,1088.5,400.0,2753.5,1.0,97.0,964.0,18889.0
CU-select,51,1098.9,388.0,2423.4,7.0,133.0,1141.5,16640.0
OliverWyman-Navigator,51,1106.2,473.0,2475.1,0.0,83.0,1306.0,17427.0
COVIDhub-baseline,51,1137.1,497.0,2092.5,22.0,125.5,1197.5,13720.0
CEID-Walk,51,1138.0,543.0,2173.4,17.5,165.4,1102.8,14320.8
USACE-ERDC_SEIR,51,1138.9,331.2,2626.7,11.6,62.4,1233.4,17849.1
Geneva-DetGrowth,51,1268.4,635.0,1988.4,3.1,152.6,1395.5,12186.3
LANL-GrowthRate,51,1358.8,310.8,3990.2,4.5,59.2,1069.1,25948.0
DDS-NBDS,51,1364.5,256.1,3234.1,1.9,71.6,960.4,19483.2
UMich-RidgeTfReg,45,1465.6,659.0,2109.6,7.8,294.2,1925.4,12270.7
JHU_IDD-CovidSP,51,1531.7,1068.6,1654.8,16.8,359.1,2171.9,7015.6
UCLA-SuEIR,51,1567.9,871.2,1950.0,7.9,132.6,2568.4,7854.0
RobertWalraven-ESG,50,1608.8,606.7,3273.1,18.4,155.2,1493.5,21046.7
Karlen-pypm,51,1975.1,894.4,2952.3,10.0,248.0,2109.5,13053.0
CovidAnalytics-DELPHI,51,2569.6,1424.0,4133.5,13.0,455.0,3092.5,24989.0
IHME-CurveFit,51,9615.0,2750.7,19997.6,19.4,580.3,8226.4,117708.0
