,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,2194.2,889.7,3862.5,22.3,367.6,2001.7,18745.2
USC-SI_kJalpha,51,2562.6,982.0,4188.1,19.0,321.0,2166.0,20716.0
COVIDhub-ensemble,51,2590.0,992.0,5214.2,25.0,313.0,1985.5,31836.0
USACE-ERDC_SEIR,51,2619.6,817.8,5838.7,32.8,336.0,2645.3,32803.8
RobertWalraven-ESG,49,2745.3,1161.6,4562.5,12.7,396.7,3187.6,22203.1
DDS-NBDS,51,2933.6,662.5,6154.9,3.1,264.7,2755.5,37507.7
COVIDhub-baseline,51,3121.5,1165.0,6454.6,32.0,278.5,2930.5,41425.0
LANL-GrowthRate,51,3669.6,936.9,9784.3,46.7,258.7,2705.6,60228.1
IowaStateLW-STEM,49,3774.8,1189.0,7906.8,4.0,340.0,2550.0,44125.0
UCLA-SuEIR,51,3787.8,1369.3,6425.8,4.8,437.7,3607.6,28520.0
OliverWyman-Navigator,51,3823.0,1794.0,5344.3,39.0,586.5,3420.5,29138.0
JHU_IDD-CovidSP,51,4089.6,2090.6,5273.2,46.3,706.7,5187.0,28758.5
Covid19Sim-Simulator,51,6164.1,2359.5,11095.0,14.5,902.0,5698.2,69386.1
CovidAnalytics-DELPHI,51,6633.3,2723.0,11139.1,7.0,1059.5,7001.0,56791.0
Karlen-pypm,51,7702.0,4278.6,12599.2,5.5,1264.3,9459.0,82111.3
IHME-CurveFit,51,18335.1,3341.4,44242.6,42.8,760.2,14333.6,263872.5
