,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,171066.7,16770.2,642604.0,299.3,4635.6,116036.8,4579172.0
BPagano-RtDriven,51,307818.5,53480.7,575247.4,1.8,8461.4,330070.1,3299425.2
USC-SI_kJalpha,51,326857.8,43681.0,1171864.9,1.0,8262.5,114293.0,7540516.0
Covid19Sim-Simulator,51,328633.2,20005.0,1162037.2,7.9,5536.7,123313.0,7392406.2
JHUAPL-Bucky,51,349571.8,43558.1,994015.3,22.2,4938.5,168071.7,6384524.1
LANL-GrowthRate,51,425595.8,32041.0,1020475.9,1.0,5188.0,270815.6,6105841.0
JCB-PRM,51,431323.7,31556.0,1332895.4,37.7,5426.6,176515.0,8764505.6
IowaStateLW-STEM,49,565976.4,100489.0,1370727.1,1.0,5557.0,386888.0,6682225.0
Baseline,51,627095.3,46779.5,1643187.9,64.0,10688.0,261494.7,9137665.3
COVIDhub-baseline,51,646189.4,48414.3,1759573.3,40.3,11474.8,250237.2,9106438.3
PSI-DRAFT,51,658093.4,46225.0,1807937.0,36.0,8905.0,284378.1,9096256.0
Columbia_UNC-SurvCon,50,703061.2,43264.0,1994353.9,0.0,5310.4,200114.5,11269449.0
NotreDame-mobility,51,722539.5,105899.0,1879357.3,50.1,26782.1,468907.5,9587797.7
CovidAnalytics-DELPHI,51,737816.5,126025.0,1763506.5,25.0,14286.5,389573.0,8708401.0
JHU_IDD-CovidSP,51,802037.5,131423.2,1796636.0,68.9,37319.7,464656.2,8268423.6
UCLA-SuEIR,51,846108.3,83965.4,2098375.8,160.6,20703.3,508902.2,10474607.7
WalmartLabsML-LogForecasting,51,1222899.0,253426.7,2599704.9,36.6,80072.8,785918.5,12992129.8
