,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,637897.3,102400.0,1692723.2,25.0,10420.0,304614.5,10465225.0
IHME-CurveFit,51,652701.2,73935.5,1564075.8,366.5,18177.0,342823.6,7157701.5
JHUAPL-Bucky,51,664155.7,65954.6,1750884.7,11.3,10582.1,214772.0,9505381.4
JCB-PRM,51,804596.7,75326.6,1867256.4,441.0,32322.9,334662.9,9787388.0
Covid19Sim-Simulator,51,883889.3,135649.8,2032273.7,1.4,35438.7,422058.1,8249569.1
Baseline,51,953953.0,96365.9,2260157.4,94.4,36765.2,504950.5,12529577.2
BPagano-RtDriven,51,973476.0,82878.8,2961722.3,1.1,5554.7,416723.1,16458615.6
COVIDhub-baseline,51,983635.4,95625.8,2286500.7,140.2,35173.3,439395.7,12122987.0
IowaStateLW-STEM,49,1120631.0,253009.0,2332313.2,441.0,64525.0,872437.0,11655396.0
MITCovAlliance-SIR,51,1173919.3,191509.0,2580051.7,8.5,49127.0,754647.3,11916304.0
UCLA-SuEIR,51,1290299.6,283496.2,2731574.2,379.9,61175.8,789877.3,12522665.1
Columbia_UNC-SurvCon,50,1365988.1,177308.4,3460389.1,346.0,31158.5,601351.3,18416972.2
LANL-GrowthRate,51,1476683.2,316507.0,2901247.7,34.9,117213.8,887403.8,12741271.4
CovidAnalytics-DELPHI,51,1626523.7,331776.0,3487041.9,225.0,129282.5,994818.5,16265089.0
WalmartLabsML-LogForecasting,51,1734124.7,334122.7,3463162.3,444.4,151884.9,1045408.9,16660800.9
