,total_deaths_2020-11-29,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Columbia_UNC-SurvCon,269518,281910.0,284200,15037.0,14682,355.0,2.4%
QJHong-Encounter,269518,280861.6,284200,13988.6,14682,-693.4,-4.7%
IBF-TimeSeries,269518,282250.0,284200,15377.0,14682,695.0,4.7%
BPagano-RtDriven,269518,280501.6,284200,13628.6,14682,-1053.4,-7.2%
Covid19Sim-Simulator,269518,283553.8,284200,16680.8,14682,1998.8,13.6%
JHUAPL-Bucky,269518,279432.4,284200,12559.4,14682,-2122.6,-14.5%
OliverWyman-Navigator,269518,279429.7,284200,12556.7,14682,-2125.3,-14.5%
TTU-squider,269518,283717.7,284200,16844.7,14682,2162.7,14.7%
Karlen-pypm,269518,279276.3,284200,12403.3,14682,-2278.7,-15.5%
MIT_CritData-GBCF,269518,279211.0,284200,12338.0,14682,-2344.0,-16.0%
USC-SI_kJalpha,269518,278817.0,284200,11944.0,14682,-2738.0,-18.6%
GT-DeepCOVID,269518,278729.7,284200,11856.7,14682,-2825.3,-19.2%
Geneva-DetGrowth,269518,278708.3,284200,11835.3,14682,-2846.7,-19.4%
JCB-PRM,269518,278453.2,284200,11580.2,14682,-3101.8,-21.1%
IowaStateLW-STEM,269518,278149.0,284200,11276.0,14682,-3406.0,-23.2%
RPI_UW-Mob_Collision,269518,278116.0,284200,11243.0,14682,-3439.0,-23.4%
UCSD_NEU-DeepGLEAM,269518,277907.9,284200,11034.9,14682,-3647.1,-24.8%
UMich-RidgeTfReg,269518,277677.8,284200,10804.8,14682,-3877.2,-26.4%
SteveMcConnell-CovidComplete,269518,285474.0,284200,18601.0,14682,3919.0,26.7%
MOBS-GLEAM_COVID,269518,277612.9,284200,10739.9,14682,-3942.1,-26.9%
Caltech-CS156,269518,277595.4,284200,10722.4,14682,-3959.6,-27.0%
UMass-MechBayes,269518,277544.0,284200,10671.0,14682,-4011.0,-27.3%
JHU_CSSE-DECOM,269518,277478.0,284200,10605.0,14682,-4077.0,-27.8%
COVIDhub-ensemble,269518,277354.0,284200,10481.0,14682,-4201.0,-28.6%
MSRA-DeepST,269518,277299.4,284200,10426.4,14682,-4255.6,-29.0%
LNQ-ens1,269518,277241.2,284200,10368.2,14682,-4313.8,-29.4%
CovidAnalytics-DELPHI,269518,277240.0,284200,10367.0,14682,-4315.0,-29.4%
UCM_MESALab-FoGSEIR,269518,276930.0,284200,10057.0,14682,-4625.0,-31.5%
LANL-GrowthRate,269518,276394.5,284200,9521.5,14682,-5160.5,-35.1%
CEID-Walk,269518,276266.3,284200,9393.3,14682,-5288.7,-36.0%
COVIDhub-baseline,269518,276148.0,284200,9275.0,14682,-5407.0,-36.8%
epiforecasts-ensemble1,269518,275867.0,284200,8994.0,14682,-5688.0,-38.7%
DDS-NBDS,269518,275734.8,284200,8861.8,14682,-5820.2,-39.6%
UCLA-SuEIR,269518,275708.2,284200,8835.2,14682,-5846.8,-39.8%
UT-Mobility,269518,275705.0,284200,8832.0,14682,-5850.0,-39.8%
CU-select,269518,275673.0,284200,8800.0,14682,-5882.0,-40.1%
UA-EpiCovDA,269518,275482.0,284200,8609.0,14682,-6073.0,-41.4%
Baseline,269518,275450.4,284200,8577.4,14682,-6104.6,-41.6%
UChicagoCHATTOPADHYAY-UnIT,269518,275320.1,284200,8447.1,14682,-6234.9,-42.5%
IQVIA_ACOE-STAN,269518,275285.0,284200,8412.0,14682,-6270.0,-42.7%
PSI-DRAFT,269518,274860.5,284200,7987.5,14682,-6694.5,-45.6%
NotreDame-mobility,269518,274606.0,284200,7733.0,14682,-6949.0,-47.3%
JHU_IDD-CovidSP,269518,274364.9,284200,7491.9,14682,-7190.1,-49.0%
RobertWalraven-ESG,269518,272219.3,284200,5346.3,14682,-9335.7,-63.6%
WalmartLabsML-LogForecasting,269518,271375.0,284200,4502.0,14682,-10180.0,-69.3%
USACE-ERDC_SEIR,269518,295705.8,284200,28832.8,14682,14150.8,96.4%
CMU-TimeSeries,269518,,284200,,14682,,
Google_Harvard-CPF,269518,,284200,,14682,,
UCSB-ACTS,269518,,284200,,14682,,
