,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,2172561.8,20427.2,32979193.7,0.0,2439.1,170610.4,1740126846.6
CU-select,3077,3102190.2,27225.0,54346680.3,0.0,5476.0,173889.0,2691845689.0
COVIDhub-baseline,3141,3344368.0,22201.0,59965042.9,0.0,2704.0,199809.0,3228626041.0
CEID-Walk,3141,3397353.1,22272.0,62475974.0,0.0,2804.9,201429.5,3377815255.1
COVIDhub-ensemble,3141,3879431.0,26244.0,70879853.3,0.0,3721.0,225625.0,3763454409.0
IowaStateLW-STEM,3103,4281158.2,21025.0,85756327.6,0.0,2601.0,204304.0,4484980900.0
Google_Harvard-CPF,3140,4321006.8,45672.7,94899699.3,0.0,6044.4,345705.2,4941395811.9
LANL-GrowthRate,2950,4617280.4,54096.1,81159973.6,0.0,9147.3,361213.2,4360352628.6
USC-SI_kJalpha,3112,5173839.1,38025.0,78454578.2,0.0,4761.0,288369.0,3348358225.0
JHUAPL-Bucky,3141,5789886.8,22445.6,107378012.2,0.0,2585.6,239139.9,5382383042.0
JHU_IDD-CovidSP,3139,6687164.3,56977.7,138794934.9,0.0,8572.9,393990.6,7102287985.3
MITCovAlliance-SIR,2700,7093273.7,68643.7,93834328.3,0.4,11236.0,478585.5,3783475179.2
