,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,121980936.1,13571856.0,281960156.5,256.0,2143602.5,81860340.5,1713711609.0
CEID-Walk,51,143259532.8,8542187.0,330762183.5,6913.9,2149089.6,88464981.8,1852748832.3
IowaStateLW-STEM,49,163049374.7,31147561.0,305122828.4,9.0,9856532.5,114033341.0,1280351524.0
UChicagoCHATTOPADHYAY-UnIT,51,181301728.7,18625698.1,496105126.1,28550.9,2941233.7,100407845.7,3024760204.8
UCLA-SuEIR,51,201916129.9,11181690.6,552976095.8,74134.7,1498494.8,102617955.5,3142868017.1
Microsoft-DeepSTIA,50,223179005.2,27454099.4,611805059.5,1067.3,9420266.9,140661172.1,3144376953.6
CU-select,51,265931706.0,6411024.0,1257171091.2,1.0,1673144.5,22607741.0,8448183396.0
OneQuietNight-ML,51,283045085.3,6922161.0,1483668740.4,33124.0,982865.0,54262826.0,10582236900.0
Covid19Sim-Simulator,51,313893039.4,19505723.2,1302023571.3,7.2,5502409.0,93678816.2,9125438323.6
USC-SI_kJalpha,51,455144722.8,8491396.0,2599108055.0,25.0,1428986.0,62780906.5,18504705024.0
COVIDhub-ensemble,51,457321035.1,14668900.0,2712186859.2,100.0,1281409.0,59637012.5,19388613049.0
UCSB-ACTS,51,501106528.2,97703687.8,1231748326.3,38973.1,17189044.2,227303765.9,7607823109.0
OliverWyman-Navigator,51,542413637.0,52562500.0,1838792768.2,36864.0,13893665.0,285361386.5,12689121316.0
TTU-squider,51,550442848.3,99602994.8,1258129698.6,134869.6,10888144.5,391455141.5,7033228194.6
LNQ-ens1,51,565863339.9,5473786.5,3436241442.6,159.3,539320.9,44640590.6,24504162507.6
RobertWalraven-ESG,50,577251348.9,9979091.5,3301107793.1,124.5,1392094.8,82641158.4,23491429276.3
JHU_CSSE-DECOM,50,795269708.0,23726641.0,4758635149.1,2209.0,5481225.0,100692264.5,34029072367.3
JHU_IDD-CovidSP,51,810091289.1,28472952.6,4542525862.0,9.3,1584186.7,169297863.7,32473125411.8
JHU_UNC_GAS-StatMechPool,51,823831280.3,18931201.0,3318265989.1,6400.0,1508145.1,71601668.1,17125517360.2
JCB-PRM,51,1190919776.6,68732179.9,5405496424.4,1126.8,17217816.2,402287973.3,38473669933.7
BPagano-RtDriven,51,1381707445.2,42172036.0,8206976351.1,3660.2,13700536.8,163529445.5,58737836409.2
Wadhwani_AI-BayesOpt,44,1723195352.1,153005792.2,5312139247.2,7012.6,19425032.6,579245254.5,34029072367.3
DDS-NBDS,51,2428490740.8,20068882.2,10742739985.3,1214.2,3216600.2,128373656.5,69755251230.8
LANL-GrowthRate,51,2461872261.5,8561476.0,16322506149.9,3192.2,1260193.6,70987126.5,116570006352.2
CovidAnalytics-DELPHI,51,2559083680.2,29214025.0,17341169820.1,2916.0,6722678.5,81025397.0,123949764225.0
Karlen-pypm,51,2643475409.0,43812484.8,16128119419.0,34.8,3529791.4,264504937.7,115387325906.4
JHUAPL-Bucky,51,3244189258.1,17340901.4,19441054134.6,6602.6,2031167.4,94030028.5,138086061665.5
UMich-RidgeTfReg,50,3478471732.3,30592193.5,23133147298.7,744.1,9618367.3,193348368.0,165384241242.2
Google_Harvard-CPF,51,3859868494.5,111866318.5,22343094201.6,33940.9,25091900.4,446593586.6,159845637249.0
IEM_MED-CovidProject,51,3888230607.5,22182784.2,22403916536.8,7085.1,2910849.3,115156528.3,158055804731.5
UVA-Ensemble,51,8592461916.4,97020195.5,55980580951.0,38.0,15352918.4,582726847.7,400349108657.5
