,total_deaths_2021-01-17,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
PSI-DRAFT,404830,492591.5,499023,94991.5,94193,798.5,0.8%
Karlen-pypm,404830,501420.7,499023,103820.7,94193,9627.7,10.2%
JHU_IDD-CovidSP,404830,503463.0,499023,105863.0,94193,11670.0,12.4%
QJHong-Encounter,404830,503533.5,499023,105933.5,94193,11740.5,12.5%
IHME-CurveFit,404830,504271.9,499023,106671.9,94193,12478.9,13.2%
Covid19Sim-Simulator,404830,475143.1,499023,77543.1,94193,-16649.9,-17.7%
Baseline,404830,510591.7,499023,112991.7,94193,18798.7,20.0%
UCM_MESALab-FoGSEIR,404830,510872.0,499023,113272.0,94193,19079.0,20.3%
IowaStateLW-STEM,404830,512267.0,499023,114667.0,94193,20474.0,21.7%
COVIDhub-baseline,404830,512524.2,499023,114924.2,94193,20731.2,22.0%
CovidAnalytics-DELPHI,404830,519142.0,499023,121542.0,94193,27349.0,29.0%
UCLA-SuEIR,404830,464235.7,499023,66635.7,94193,-27557.3,-29.3%
Columbia_UNC-SurvCon,404830,520005.0,499023,122405.0,94193,28212.0,30.0%
IBF-TimeSeries,404830,523567.0,499023,125967.0,94193,31774.0,33.7%
LANL-GrowthRate,404830,528554.0,499023,130954.0,94193,36761.0,39.0%
WalmartLabsML-LogForecasting,404830,441766.5,499023,44166.5,94193,-50026.5,-53.1%
AIpert-pwllnod,404830,555047.5,499023,157447.5,94193,63254.5,67.2%
