,count,mean,median,std,min,25%,75%,max
RobertWalraven-ESG,51,23444.0,1596.0,64757.0,3.8,262.2,13762.4,341687.0
Google_Harvard-CPF,51,27320.8,5620.1,51921.3,3.3,861.5,28253.5,234976.9
UMass-MechBayes,51,32249.4,1369.0,95480.0,1.0,170.0,21908.0,559504.0
CU-select,51,42492.8,1681.0,125302.8,0.0,325.0,22217.0,744769.0
COVIDhub-trained_ensemble,51,42546.9,2116.0,193286.0,1.0,382.5,20910.5,1382976.0
SteveMcConnell-CovidComplete,51,46379.5,3969.0,138279.7,4.0,650.5,21462.5,915849.0
Caltech-CS156,51,53252.4,4907.5,223219.9,2.4,634.6,28981.0,1600094.9
USC-SI_kJalpha,51,53388.4,2500.0,196021.2,0.0,197.0,18380.5,1331716.0
COVIDhub-ensemble,51,54641.1,4096.0,200461.2,9.0,702.5,23409.0,1371241.0
LANL-GrowthRate,51,57043.4,1521.0,178652.0,0.0,210.5,22992.5,1052676.0
OliverWyman-Navigator,51,60165.5,1814.5,232253.9,0.0,262.7,14955.5,1500688.0
UA-EpiCovDA,51,63612.6,2401.0,235328.1,1.0,464.5,29544.5,1615441.0
CovidAnalytics-DELPHI,51,71463.6,5041.0,263479.7,1.0,733.0,20465.0,1758276.0
GT-DeepCOVID,49,71903.5,2054.8,224472.3,0.0,283.3,33327.0,1510456.6
LNQ-ens1,51,72237.5,2787.6,260603.5,0.5,303.8,24279.3,1536848.2
UCLA-SuEIR,51,77467.7,3987.5,236256.8,0.1,436.8,29863.9,1198325.9
UMich-RidgeTfReg,49,79790.1,4966.5,259709.1,32.8,692.7,38594.2,1733033.2
MOBS-GLEAM_COVID,50,80996.7,6546.7,226606.2,14.3,1351.3,32981.2,1356713.0
Karlen-pypm,51,85664.3,3294.8,374100.8,1.2,161.1,18269.9,2610809.6
UCSD_NEU-DeepGLEAM,50,88647.0,7376.5,241479.1,118.5,1778.8,39184.5,1412947.3
Columbia_UNC-SurvCon,51,112555.2,9216.0,390984.5,81.0,576.0,57796.0,2725801.0
IHME-CurveFit,51,113739.7,5945.9,447398.7,2.9,820.7,31534.1,3135989.6
Covid19Sim-Simulator,51,120564.2,7750.7,437293.7,51.3,1522.9,54359.6,3017245.4
JHU_CSSE-DECOM,50,126491.9,8100.0,477639.6,16.0,1297.0,35721.0,3337929.0
MIT_CritData-GBCF,51,128063.5,8649.0,412725.8,169.0,2450.5,63828.5,2534464.0
BPagano-RtDriven,51,140028.8,3980.9,481608.0,27.9,324.7,43041.2,3083188.3
Microsoft-DeepSTIA,50,146912.7,10313.3,498295.8,63.7,1524.1,57374.6,3269635.1
PSI-DRAFT,51,149428.5,7744.0,323961.3,0.0,1157.0,141985.6,1516592.2
UChicagoCHATTOPADHYAY-UnIT,51,155670.5,18463.9,490495.9,1.3,2034.9,90448.9,3144083.3
CMU-TimeSeries,51,170490.7,9216.0,627740.8,1.0,2000.5,38668.5,4231249.0
JHU_IDD-CovidSP,51,178634.5,14185.3,545827.8,0.8,2970.3,96303.7,3571929.4
AIpert-pwllnod,51,199311.9,8210.2,622724.9,4.4,1250.1,59133.3,3966376.9
Baseline,51,271003.8,8622.4,1214413.7,8.2,413.2,36378.6,8431556.7
DDS-NBDS,51,272504.6,18268.5,1094463.6,1.9,3044.6,96065.9,7672764.8
WalmartLabsML-LogForecasting,51,326828.9,6723.5,922997.4,0.4,550.3,86489.7,4458410.8
COVIDhub-baseline,51,349360.2,14400.0,1324775.7,2.5,1248.2,60099.9,8918079.7
IowaStateLW-STEM,49,372491.4,16641.0,1678611.9,1.0,3100.5,101552.5,11874916.0
CEID-Walk,51,405664.0,17653.1,1569855.4,8.5,1353.8,53896.7,10514169.4
TTU-squider,51,879088.5,75472.2,1774825.8,21.1,4213.8,629710.1,8921661.2
MIT_ISOLAT-Mixtures,43,1175354.1,12071.7,6899634.8,0.0,1335.8,81150.5,49123957.3
JHUAPL-Bucky,51,1460289.0,43291.1,5381934.4,14.4,3846.6,738786.8,37240255.7
epiforecasts-ensemble1,51,4348858.1,4761.0,30094735.4,4.0,1058.5,75949.0,215032896.0
