,total_deaths_2021-01-10,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
QJHong-Encounter,381069,495962.7,499023,121633.7,117954,3679.7,3.1%
CovidAnalytics-DELPHI,381069,488554.0,499023,114225.0,117954,-3729.0,-3.2%
PSI-DRAFT,381069,498789.0,499023,124460.0,117954,6506.0,5.5%
IowaStateLW-STEM,381069,485284.0,499023,110955.0,117954,-6999.0,-5.9%
JHU_IDD-CovidSP,381069,501178.1,499023,126849.1,117954,8895.1,7.5%
COVIDhub-baseline,381069,505835.7,499023,131506.7,117954,13552.7,11.5%
Baseline,381069,507186.6,499023,132857.6,117954,14903.6,12.6%
Columbia_UNC-SurvCon,381069,507233.0,499023,132904.0,117954,14950.0,12.7%
Covid19Sim-Simulator,381069,476885.7,499023,102556.7,117954,-15397.3,-13.1%
IBF-TimeSeries,381069,522906.0,499023,148577.0,117954,30623.0,26.0%
JHUAPL-Bucky,381069,457211.5,499023,82882.5,117954,-35071.5,-29.7%
UCLA-SuEIR,381069,456894.0,499023,82565.0,117954,-35389.0,-30.0%
LANL-GrowthRate,381069,540480.5,499023,166151.5,117954,48197.5,40.9%
AIpert-pwllnod,381069,543126.6,499023,168797.6,117954,50843.6,43.1%
WalmartLabsML-LogForecasting,381069,421014.5,499023,46685.5,117954,-71268.5,-60.4%
MITCovAlliance-SIR,381069,,499023,,117954,,
