,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,8913261255.9,1180173446.3,26571084636.9,1779967.5,137505081.3,4907996796.5,172422153795.7
OneQuietNight-ML,51,13565670222.2,898380729.0,66799067915.8,2809.0,60166388.5,4766277321.0,477020904889.0
LANL-GrowthRate,51,15335946763.9,500036682.2,82249650348.6,306916.0,27076949.1,3271740395.6,588384878906.2
JHU_IDD-CovidSP,51,16321401548.6,646609968.4,87956930747.0,98730.0,56305795.6,3087426500.2,629002465435.2
UCLA-SuEIR,51,18958304338.8,1433360734.6,69665035771.8,43525.2,94536560.0,7842228304.8,482519462465.1
Covid19Sim-Simulator,51,21284861826.4,591251489.9,108814049095.8,148808.7,103476721.5,5144070310.1,777031049662.0
JCB-PRM,51,21573004634.1,2267769661.5,54906757549.9,42984.2,532513635.3,11878622882.7,323546004484.1
IowaStateLW-STEM,49,22148804037.4,713317264.0,122226211099.8,25.0,88811840.0,5283587780.0,875242575936.0
COVIDhub-baseline,51,22254111436.5,550700089.0,118682993122.9,1000000.0,104836301.0,5216453017.0,848399419396.0
CU-select,51,22460529048.8,494439696.0,116456176307.0,2500.0,21730360.5,3861002612.5,828853651396.0
USACE-ERDC_SEIR,51,35046136022.6,4866031817.8,139637004287.7,1267031.6,374746905.6,18091745661.6,974943432327.1
USC-SI_kJalpha,51,37974929632.8,1745986225.0,183572824305.1,410881.0,147276798.5,8922300816.5,1303403538889.0
