,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,191369872.1,7033101.3,822972410.2,13.4,706746.9,30688826.9,4978506737.7
IowaStateLW-STEM,49,198944158.3,10042561.0,1098849387.5,100.0,645121.8,52156552.5,7857936025.0
COVIDhub-baseline,51,227671963.9,14175225.0,810041153.5,1936.0,809236.0,46091305.0,4136161969.0
Covid19Sim-Simulator,51,237294195.4,10492656.4,1048043118.0,2658.6,597777.3,57432593.0,6877865349.1
CovidAnalytics-DELPHI,51,248313682.2,43744996.0,652436508.9,5625.0,1706012.5,93988434.5,3129283600.0
USACE-ERDC_SEIR,51,275337253.9,42278154.6,932638355.7,7177.6,2754807.7,134532283.2,6411420004.7
USC-SI_kJalpha,51,294360457.4,4216412.6,1710264108.1,156.2,377691.3,39111555.7,12211654005.4
OliverWyman-Navigator,51,351029905.1,3814209.0,1406540084.8,64.0,321132.5,30912702.5,8821154241.0
LANL-GrowthRate,51,495554172.8,19443698.7,2871304691.1,2519.6,1409467.0,75630549.8,20545058162.8
JHU_IDD-CovidSP,51,878984752.7,28292363.8,3617658389.3,25594.7,1780198.6,260979033.8,23672858570.7
CovidActNow-SEIR_CAN,51,1805638989.1,9889494.0,8685573679.3,378.5,904196.1,41071069.2,53853128917.4
RobertWalraven-ESG,51,2410885788.1,143566967.6,8227144145.3,21372.7,5156923.3,351248909.0,40809587511.3
