,total_deaths_2021-01-10,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
CEID-Walk,381069,461694.9,468282,87365.9,87213,152.9,0.2%
COVIDhub-baseline,381069,461382.0,468282,87053.0,87213,-160.0,-0.2%
Baseline,381069,461820.6,468282,87491.6,87213,278.6,0.3%
Columbia_UNC-SurvCon,381069,460516.0,468282,86187.0,87213,-1026.0,-1.2%
MOBS-GLEAM_COVID,381069,463717.0,468282,89388.0,87213,2175.0,2.5%
GT-DeepCOVID,381069,459206.1,468282,84877.1,87213,-2335.9,-2.7%
COVIDhub-ensemble,381069,459075.0,468282,84746.0,87213,-2467.0,-2.8%
UT-Mobility,381069,464229.0,468282,89900.0,87213,2687.0,3.1%
SteveMcConnell-CovidComplete,381069,458830.0,468282,84501.0,87213,-2712.0,-3.1%
UCM_MESALab-FoGSEIR,381069,464388.0,468282,90059.0,87213,2846.0,3.3%
UMass-MechBayes,381069,464434.0,468282,90105.0,87213,2892.0,3.3%
Karlen-pypm,381069,458294.0,468282,83965.0,87213,-3248.0,-3.7%
Microsoft-DeepSTIA,381069,457851.1,468282,83522.1,87213,-3690.9,-4.2%
USC-SI_kJalpha,381069,457075.0,468282,82746.0,87213,-4467.0,-5.1%
UCSD_NEU-DeepGLEAM,381069,466861.1,468282,92532.1,87213,5319.1,6.1%
PSI-DRAFT,381069,456168.0,468282,81839.0,87213,-5374.0,-6.2%
UA-EpiCovDA,381069,455160.0,468282,80831.0,87213,-6382.0,-7.3%
UMich-RidgeTfReg,381069,468129.5,468282,93800.5,87213,6587.5,7.6%
JHU_IDD-CovidSP,381069,454887.4,468282,80558.4,87213,-6654.6,-7.6%
QJHong-Encounter,381069,454453.1,468282,80124.1,87213,-7088.9,-8.1%
CovidAnalytics-DELPHI,381069,453536.0,468282,79207.0,87213,-8006.0,-9.2%
SigSci-TS,381069,453170.0,468282,78841.0,87213,-8372.0,-9.6%
TTU-squider,381069,453063.6,468282,78734.6,87213,-8478.4,-9.7%
MIT_CritData-GBCF,381069,453033.0,468282,78704.0,87213,-8509.0,-9.8%
AIpert-pwllnod,381069,472773.9,468282,98444.9,87213,11231.9,12.9%
BPagano-RtDriven,381069,449350.0,468282,75021.0,87213,-12192.0,-14.0%
IowaStateLW-STEM,381069,448971.0,468282,74642.0,87213,-12571.0,-14.4%
epiforecasts-ensemble1,381069,448720.0,468282,74391.0,87213,-12822.0,-14.7%
IBF-TimeSeries,381069,474797.0,468282,100468.0,87213,13255.0,15.2%
LNQ-ens1,381069,475420.7,468282,101091.7,87213,13878.7,15.9%
LANL-GrowthRate,381069,475421.0,468282,101092.0,87213,13879.0,15.9%
OliverWyman-Navigator,381069,479319.2,468282,104990.2,87213,17777.2,20.4%
Caltech-CS156,381069,441534.6,468282,67205.6,87213,-20007.4,-22.9%
UpstateSU-GRU,381069,438037.5,468282,63708.5,87213,-23504.5,-27.0%
RPI_UW-Mob_Collision,381069,485615.2,468282,111286.2,87213,24073.2,27.6%
UCLA-SuEIR,381069,437114.8,468282,62785.8,87213,-24427.2,-28.0%
RobertWalraven-ESG,381069,486450.7,468282,112121.7,87213,24908.7,28.6%
DDS-NBDS,381069,487713.2,468282,113384.2,87213,26171.2,30.0%
Covid19Sim-Simulator,381069,434030.0,468282,59701.0,87213,-27512.0,-31.5%
JHUAPL-Bucky,381069,433474.4,468282,59145.4,87213,-28067.6,-32.2%
CU-select,381069,425029.0,468282,50700.0,87213,-36513.0,-41.9%
WalmartLabsML-LogForecasting,381069,407349.0,468282,33020.0,87213,-54193.0,-62.1%
CMU-TimeSeries,381069,,468282,,87213,,
Google_Harvard-CPF,381069,,468282,,87213,,
JHU_CSSE-DECOM,381069,,468282,,87213,,
MITCovAlliance-SIR,381069,,468282,,87213,,
UCSB-ACTS,381069,,468282,,87213,,
