,total_deaths_2020-12-27,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JHU_IDD-CovidSP,339061,417312.1,424834,84194.1,85773,-1578.9,-1.8%
JCB-PRM,339061,420777.0,424834,87659.0,85773,1886.0,2.2%
Columbia_UNC-SurvCon,339061,416368.0,424834,83250.0,85773,-2523.0,-2.9%
IowaStateLW-STEM,339061,415160.0,424834,82042.0,85773,-3731.0,-4.3%
QJHong-Encounter,339061,414051.9,424834,80933.9,85773,-4839.1,-5.6%
LANL-GrowthRate,339061,423802.5,424834,90684.5,85773,4911.5,5.7%
TTU-squider,339061,423999.3,424834,90881.3,85773,5108.3,6.0%
Covid19Sim-Simulator,339061,413467.6,424834,80349.6,85773,-5423.4,-6.3%
DDS-NBDS,339061,413253.9,424834,80135.9,85773,-5637.1,-6.6%
BPagano-RtDriven,339061,413126.7,424834,80008.7,85773,-5764.3,-6.7%
GT-DeepCOVID,339061,411736.0,424834,78618.0,85773,-7155.0,-8.3%
Karlen-pypm,339061,408873.6,424834,75755.6,85773,-10017.4,-11.7%
IHME-CurveFit,339061,430362.5,424834,97244.5,85773,11471.5,13.4%
MOBS-GLEAM_COVID,339061,407234.1,424834,74116.1,85773,-11656.9,-13.6%
Microsoft-DeepSTIA,339061,406195.2,424834,73077.2,85773,-12695.8,-14.8%
IBF-TimeSeries,339061,405909.0,424834,72791.0,85773,-12982.0,-15.1%
OliverWyman-Navigator,339061,405311.4,424834,72193.4,85773,-13579.6,-15.8%
JHU_CSSE-DECOM,339061,404388.0,424834,71270.0,85773,-14503.0,-16.9%
COVIDhub-ensemble,339061,403857.0,424834,70739.0,85773,-15034.0,-17.5%
USC-SI_kJalpha,339061,403333.0,424834,70215.0,85773,-15558.0,-18.1%
Caltech-CS156,339061,403108.5,424834,69990.5,85773,-15782.5,-18.4%
UCSD_NEU-DeepGLEAM,339061,402134.9,424834,69016.9,85773,-16756.1,-19.5%
PSI-DRAFT,339061,401060.0,424834,67942.0,85773,-17831.0,-20.8%
MIT_CritData-GBCF,339061,400197.0,424834,67079.0,85773,-18694.0,-21.8%
UCM_MESALab-FoGSEIR,339061,398468.0,424834,65350.0,85773,-20423.0,-23.8%
CovidAnalytics-DELPHI,339061,397165.0,424834,64047.0,85773,-21726.0,-25.3%
CEID-Walk,339061,396164.0,424834,63046.0,85773,-22727.0,-26.5%
COVIDhub-baseline,339061,394914.9,424834,61796.9,85773,-23976.1,-28.0%
UMich-RidgeTfReg,339061,394556.2,424834,61438.2,85773,-24334.8,-28.4%
LNQ-ens1,339061,394324.3,424834,61206.3,85773,-24566.7,-28.6%
RobertWalraven-ESG,339061,394103.6,424834,60985.6,85773,-24787.4,-28.9%
Baseline,339061,392710.9,424834,59592.9,85773,-26180.1,-30.5%
UMass-MechBayes,339061,391274.0,424834,58156.0,85773,-27617.0,-32.2%
SteveMcConnell-CovidComplete,339061,387906.0,424834,54788.0,85773,-30985.0,-36.1%
JHUAPL-Bucky,339061,384975.2,424834,51857.2,85773,-33915.8,-39.5%
epiforecasts-ensemble1,339061,384521.2,424834,51403.2,85773,-34369.8,-40.1%
RPI_UW-Mob_Collision,339061,382131.8,424834,49013.8,85773,-36759.2,-42.9%
CU-select,339061,378122.0,424834,45004.0,85773,-40769.0,-47.5%
UA-EpiCovDA,339061,371736.0,424834,38618.0,85773,-47155.0,-55.0%
UCLA-SuEIR,339061,366427.7,424834,33309.7,85773,-52463.3,-61.2%
AIpert-pwllnod,339061,357805.7,424834,24687.7,85773,-61085.3,-71.2%
CMU-TimeSeries,339061,,424834,,85773,,
Google_Harvard-CPF,339061,,424834,,85773,,
UCSB-ACTS,339061,,424834,,85773,,
