,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,610816.1,93372.6,1133262.3,15.6,4637.6,625536.0,5738431.7
JCB-PRM,51,1066061.1,151971.3,3754169.1,5.3,14982.2,420895.3,25751449.1
Covid19Sim-Simulator,51,1415993.0,75764.1,6471596.9,49.0,12594.3,457694.2,45975723.2
LANL-GrowthRate,51,1596822.6,48180.2,6184047.0,9.0,11183.6,1135891.1,43718544.0
IHME-CurveFit,51,1623702.7,118611.2,4848330.8,169.0,16117.4,830586.5,29483699.1
JHU_IDD-CovidSP,51,2174847.9,215908.9,6910487.5,56.8,16459.2,1386681.5,46464081.5
IowaStateLW-STEM,49,2258172.7,95481.0,10842757.2,256.0,14264.1,666532.0,77475204.0
COVIDhub-baseline,51,2791015.9,160236.0,12296466.1,12.0,15732.5,1304131.7,87489388.3
Baseline,51,2829697.3,106929.0,12131127.5,55.2,21349.1,1272570.9,86245715.6
UCLA-SuEIR,51,3189643.1,109573.5,13697943.6,23.4,20658.7,808924.5,96482146.2
CovidAnalytics-DELPHI,51,3836391.7,101761.0,20559250.2,64.0,24968.0,590384.5,146700544.0
Columbia_UNC-SurvCon,51,4091558.4,314721.0,17273175.9,25.0,17032.5,949637.0,122168809.0
Wadhwani_AI-BayesOpt,45,5216879.4,457326.3,16349255.4,157.0,77835.8,1508804.8,91891033.5
NotreDame-mobility,51,8325043.6,457591.7,26148579.0,56.0,65971.6,2571140.3,154063993.5
WalmartLabsML-LogForecasting,51,9490362.9,1289548.2,29121426.4,1003.4,191771.8,5560067.6,195915646.1
PSI-DRAFT,51,29142277.6,402590.2,171132320.6,36.0,38133.1,4691243.1,1221852025.0
