,count,mean,median,std,min,25%,75%,max
IUPUI-HkPrMobiDyR,50,22220.8,1383.1,89573.0,0.1,117.9,6835.6,604226.4
CovidAnalytics-DELPHI,51,24625.0,324.0,118704.5,0.0,82.0,2825.0,806404.0
DDS-NBDS,51,29388.7,828.1,83993.1,0.5,23.3,16361.7,544050.8
AIpert-pwllnod,50,29912.2,864.5,107593.7,0.2,84.9,8086.4,643561.8
Baseline,51,29991.0,1136.7,111592.7,0.0,37.3,3600.1,604617.3
IowaStateLW-STEM,49,31916.0,900.0,143718.1,0.0,100.0,3973.0,976144.0
MIT_CritData-GBCF,51,32485.0,324.0,152511.0,0.0,64.0,2168.5,942841.0
MOBS-GLEAM_COVID,50,33268.1,576.0,146121.7,0.1,110.2,3298.5,915813.4
UCSD_NEU-DeepGLEAM,50,33356.7,626.0,145838.7,0.1,97.0,4350.3,910748.1
BPagano-RtDriven,51,34386.7,658.1,156571.1,4.8,69.7,3365.1,971850.9
LNQ-ens1,51,35846.9,653.2,143081.4,0.2,76.4,3322.7,722594.0
COVIDhub-trained_ensemble,51,36046.9,676.0,166246.6,1.0,36.0,2916.0,853776.0
USC-SI_kJalpha,51,36723.1,1024.0,166813.6,0.0,42.5,4360.0,1127844.0
COVIDhub-ensemble,51,37379.1,289.0,171237.2,1.0,25.0,1806.5,950625.0
JHU_CSSE-DECOM,51,37615.1,1024.0,169668.8,1.0,100.0,5930.0,998001.0
COVIDhub-baseline,51,38915.6,1156.0,149324.4,1.0,82.0,5042.0,968256.0
OliverWyman-Navigator,51,38930.2,1244.0,148871.9,0.0,38.1,4519.7,801540.6
CMU-TimeSeries,51,39260.9,900.0,163732.0,0.0,36.0,6008.5,1115136.0
CU-select,51,39433.8,1089.0,167662.3,0.0,110.5,3540.5,937024.0
Google_Harvard-CPF,51,39762.7,348.1,190300.8,0.3,25.5,1766.1,1125994.6
Karlen-pypm,51,40230.8,475.2,187122.5,0.8,45.6,2793.1,976539.2
LANL-GrowthRate,51,40736.6,1156.0,161390.7,0.0,42.5,4489.0,906304.0
CEID-Walk,51,41282.8,1715.2,152123.3,0.5,92.5,6387.4,950744.0
UA-EpiCovDA,51,41940.1,784.0,162504.5,0.0,210.5,2552.5,828100.0
Microsoft-DeepSTIA,51,42280.8,507.9,191730.3,0.0,17.6,2770.0,1071499.1
UMass-MechBayes,51,42594.1,484.0,186434.1,0.0,25.0,3000.5,1110916.0
MIT_ISOLAT-Mixtures,42,44339.3,1005.9,181790.7,0.1,213.6,3243.1,957463.4
UMich-RidgeTfReg,44,47282.2,917.3,206024.0,0.1,151.0,3395.2,1138350.8
PSI-DRAFT,51,48721.0,784.0,159212.8,1.0,72.5,5175.6,1006009.0
GT-DeepCOVID,48,48850.1,671.1,197211.2,0.1,66.3,2945.7,1017765.3
SteveMcConnell-CovidComplete,51,52817.1,400.0,228711.9,0.0,56.5,3306.5,1334025.0
RobertWalraven-ESG,51,53585.3,657.4,238674.9,0.3,53.8,3392.2,1386011.7
UChicagoCHATTOPADHYAY-UnIT,51,54085.0,643.7,222542.9,0.2,96.2,3440.8,1215758.1
UCLA-SuEIR,51,55378.9,1117.7,177864.2,1.6,239.3,9078.9,897630.5
Caltech-CS156,51,56576.7,484.7,250930.7,0.5,67.8,2318.8,1523577.2
epiforecasts-ensemble1,51,58867.7,256.0,256531.6,0.0,49.0,1445.0,1485961.0
Columbia_UNC-SurvCon,51,69949.2,529.0,313226.0,0.0,72.5,3026.0,1965604.0
SigSci-TS,48,78099.6,1369.0,332325.8,0.0,156.5,12164.0,2202256.0
IHME-CurveFit,51,79826.7,1365.3,320014.4,1.8,108.2,5102.7,1802965.6
Geneva-DetGrowth,51,102094.5,1244.4,398355.8,0.2,236.2,9559.7,2019860.1
WalmartLabsML-LogForecasting,51,155903.5,814.2,628232.1,0.5,95.5,9236.9,4336967.3
JHU_IDD-CovidSP,45,167265.5,1072.3,660827.0,0.0,366.2,25380.1,4412673.1
Covid19Sim-Simulator,51,210517.0,2250.1,943100.8,0.2,206.6,35138.8,6589487.6
JHUAPL-Bucky,51,388410.0,10079.8,2015193.8,0.2,1074.3,53717.6,14400717.4
TTU-squider,51,602036.6,36087.5,1200112.5,91.1,4599.2,356216.2,4474358.7
