,total_deaths_2021-02-21,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JHU_CSSE-DECOM,500232,511319.0,512938,12422.0,12706,-284.0,-2.2%
RPI_UW-Mob_Collision,500232,511317.8,512938,12420.8,12706,-285.2,-2.2%
IBF-TimeSeries,500232,511939.0,512938,13042.0,12706,336.0,2.6%
MIT_ISOLAT-Mixtures,500232,512066.2,512938,13169.2,12706,463.2,3.6%
CovidAnalytics-DELPHI,500232,511056.0,512938,12159.0,12706,-547.0,-4.3%
MOBS-GLEAM_COVID,500232,511016.0,512938,12119.0,12706,-587.0,-4.6%
SigSci-TS,500232,511011.0,512938,12114.0,12706,-592.0,-4.7%
UCSD_NEU-DeepGLEAM,500232,510977.5,512938,12080.5,12706,-625.5,-4.9%
QJHong-Encounter,500232,510828.5,512938,11931.5,12706,-774.5,-6.1%
PSI-DRAFT,500232,510815.5,512938,11918.5,12706,-787.5,-6.2%
MIT_CritData-GBCF,500232,510788.0,512938,11891.0,12706,-815.0,-6.4%
UCM_MESALab-FoGSEIR,500232,510752.0,512938,11855.0,12706,-851.0,-6.7%
COVIDhub-baseline,500232,510601.0,512938,11704.0,12706,-1002.0,-7.9%
FDANIHASU-Sweight,500232,510490.1,512938,11593.1,12706,-1112.9,-8.8%
WalmartLabsML-LogForecasting,500232,510464.8,512938,11567.8,12706,-1138.2,-9.0%
CEID-Walk,500232,510454.8,512938,11557.8,12706,-1148.2,-9.0%
Baseline,500232,510130.7,512938,11233.7,12706,-1472.3,-11.6%
BPagano-RtDriven,500232,510005.7,512938,11108.7,12706,-1597.3,-12.6%
OliverWyman-Navigator,500232,509991.7,512938,11094.7,12706,-1611.3,-12.7%
UpstateSU-GRU,500232,509945.5,512938,11048.5,12706,-1657.5,-13.0%
COVIDhub-trained_ensemble,500232,509877.0,512938,10980.0,12706,-1726.0,-13.6%
UMich-RidgeTfReg,500232,509729.4,512938,10832.4,12706,-1873.6,-14.7%
Columbia_UNC-SurvCon,500232,509661.0,512938,10764.0,12706,-1942.0,-15.3%
COVIDhub-ensemble,500232,509651.0,512938,10754.0,12706,-1952.0,-15.4%
USC-SI_kJalpha,500232,509639.0,512938,10742.0,12706,-1964.0,-15.5%
Karlen-pypm,500232,509578.2,512938,10681.2,12706,-2024.8,-15.9%
Caltech-CS156,500232,509440.5,512938,10543.5,12706,-2162.5,-17.0%
IowaStateLW-STEM,500232,509372.0,512938,10475.0,12706,-2231.0,-17.6%
CU-select,500232,509357.0,512938,10460.0,12706,-2246.0,-17.7%
LNQ-ens1,500232,509275.4,512938,10378.4,12706,-2327.6,-18.3%
UA-EpiCovDA,500232,509195.0,512938,10298.0,12706,-2408.0,-19.0%
Microsoft-DeepSTIA,500232,509153.6,512938,10256.6,12706,-2449.4,-19.3%
SteveMcConnell-CovidComplete,500232,509115.0,512938,10218.0,12706,-2488.0,-19.6%
LANL-GrowthRate,500232,509056.0,512938,10159.0,12706,-2547.0,-20.0%
epiforecasts-ensemble1,500232,508930.0,512938,10033.0,12706,-2673.0,-21.0%
UMass-MechBayes,500232,508828.0,512938,9931.0,12706,-2775.0,-21.8%
DDS-NBDS,500232,514645.2,512938,15748.2,12706,3042.2,23.9%
RobertWalraven-ESG,500232,508411.8,512938,9514.8,12706,-3191.2,-25.1%
UChicagoCHATTOPADHYAY-UnIT,500232,508151.0,512938,9254.0,12706,-3452.0,-27.2%
GT-DeepCOVID,500232,507803.4,512938,8906.4,12706,-3799.6,-29.9%
UCLA-SuEIR,500232,507771.0,512938,8874.0,12706,-3832.0,-30.2%
IUPUI-HkPrMobiDyR,500232,507747.6,512938,8850.6,12706,-3855.4,-30.3%
Geneva-DetGrowth,500232,507616.2,512938,8719.2,12706,-3986.8,-31.4%
IHME-CurveFit,500232,507013.1,512938,8116.1,12706,-4589.9,-36.1%
JHUAPL-Bucky,500232,506751.4,512938,7854.4,12706,-4851.6,-38.2%
TTU-squider,500232,506593.9,512938,7696.9,12706,-5009.1,-39.4%
JHU_IDD-CovidSP,500232,505902.8,512938,7005.8,12706,-5700.2,-44.9%
AIpert-pwllnod,500232,500845.8,512938,1948.8,12706,-10757.2,-84.7%
Covid19Sim-Simulator,500232,500362.6,512938,1465.6,12706,-11240.4,-88.5%
CMU-TimeSeries,500232,,512938,,12706,,
GT_CHHS-COVID19,500232,,512938,,12706,,
Google_Harvard-CPF,500232,,512938,,12706,,
NotreDame-FRED,500232,,512938,,12706,,
