,total_deaths_2021-02-14,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Karlen-pypm,487035,511196.2,512938,25812.2,25903,-90.8,-0.4%
UA-EpiCovDA,487035,511167.0,512938,25783.0,25903,-120.0,-0.5%
LANL-GrowthRate,487035,510808.0,512938,25424.0,25903,-479.0,-1.8%
WalmartLabsML-LogForecasting,487035,509836.2,512938,24452.2,25903,-1450.8,-5.6%
CU-select,487035,509500.0,512938,24116.0,25903,-1787.0,-6.9%
JHUAPL-Bucky,487035,513286.9,512938,27902.9,25903,1999.9,7.7%
UMass-MechBayes,487035,513328.0,512938,27944.0,25903,2041.0,7.9%
SigSci-TS,487035,513430.0,512938,28046.0,25903,2143.0,8.3%
JHU_IDD-CovidSP,487035,508844.7,512938,23460.7,25903,-2442.3,-9.4%
TTU-squider,487035,508811.9,512938,23427.9,25903,-2475.1,-9.6%
OliverWyman-Navigator,487035,514138.3,512938,28754.3,25903,2851.3,11.0%
RobertWalraven-ESG,487035,514665.4,512938,29281.4,25903,3378.4,13.0%
USC-SI_kJalpha,487035,515337.0,512938,29953.0,25903,4050.0,15.6%
FDANIHASU-Sweight,487035,515463.4,512938,30079.4,25903,4176.4,16.1%
PSI-DRAFT,487035,516826.5,512938,31442.5,25903,5539.5,21.4%
MOBS-GLEAM_COVID,487035,517043.2,512938,31659.2,25903,5756.2,22.2%
IHME-CurveFit,487035,505432.5,512938,20048.5,25903,-5854.5,-22.6%
CovidAnalytics-DELPHI,487035,517272.0,512938,31888.0,25903,5985.0,23.1%
Baseline,487035,517289.7,512938,31905.7,25903,6002.7,23.2%
QJHong-Encounter,487035,517695.9,512938,32311.9,25903,6408.9,24.7%
COVIDhub-ensemble,487035,517696.0,512938,32312.0,25903,6409.0,24.7%
UCSD_NEU-DeepGLEAM,487035,518032.2,512938,32648.2,25903,6745.2,26.0%
UpstateSU-GRU,487035,518307.2,512938,32923.2,25903,7020.2,27.1%
Columbia_UNC-SurvCon,487035,518576.0,512938,33192.0,25903,7289.0,28.1%
IowaStateLW-STEM,487035,518629.0,512938,33245.0,25903,7342.0,28.3%
BPagano-RtDriven,487035,518859.1,512938,33475.1,25903,7572.1,29.2%
JHU_CSSE-DECOM,487035,518914.0,512938,33530.0,25903,7627.0,29.4%
UMich-RidgeTfReg,487035,519242.8,512938,33858.8,25903,7955.8,30.7%
Microsoft-DeepSTIA,487035,520238.8,512938,34854.8,25903,8951.8,34.6%
MIT_ISOLAT-Mixtures,487035,520449.7,512938,35065.7,25903,9162.7,35.4%
RPI_UW-Mob_Collision,487035,521097.0,512938,35713.0,25903,9810.0,37.9%
LNQ-ens1,487035,521404.5,512938,36020.5,25903,10117.5,39.1%
AIpert-pwllnod,487035,522373.1,512938,36989.1,25903,11086.1,42.8%
Covid19Sim-Simulator,487035,499220.4,512938,13836.4,25903,-12066.6,-46.6%
GT-DeepCOVID,487035,523494.0,512938,38110.0,25903,12207.0,47.1%
MIT_CritData-GBCF,487035,523756.0,512938,38372.0,25903,12469.0,48.1%
IBF-TimeSeries,487035,524838.0,512938,39454.0,25903,13551.0,52.3%
CEID-Walk,487035,528268.7,512938,42884.7,25903,16981.7,65.6%
COVIDhub-baseline,487035,528333.1,512938,42949.1,25903,17046.1,65.8%
COVIDhub-trained_ensemble,487035,529799.0,512938,44415.0,25903,18512.0,71.5%
epiforecasts-ensemble1,487035,530712.0,512938,45328.0,25903,19425.0,75.0%
UCM_MESALab-FoGSEIR,487035,542727.0,512938,57343.0,25903,31440.0,121.4%
CMU-TimeSeries,487035,,512938,,25903,,
GT_CHHS-COVID19,487035,,512938,,25903,,
Google_Harvard-CPF,487035,,512938,,25903,,
