,total_deaths_2020-07-19,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Geneva-DetGrowth,141269,146643.8,147248,6109.8,5979,130.8,2.2%
USC-SI_kJalpha,141269,146700.0,147248,6166.0,5979,187.0,3.1%
USACE-ERDC_SEIR,141269,146311.9,147248,5777.9,5979,-201.1,-3.4%
GT-DeepCOVID,141269,146291.7,147248,5757.7,5979,-221.3,-3.7%
QJHong-Encounter,141269,146269.9,147248,5735.9,5979,-243.1,-4.1%
Columbia_UNC-SurvCon,141269,146757.0,147248,6223.0,5979,244.0,4.1%
CovidAnalytics-DELPHI,141269,146766.0,147248,6232.0,5979,253.0,4.2%
LNQ-ens1,141269,147060.4,147248,6526.4,5979,547.4,9.2%
UT-Mobility,141269,147099.0,147248,6565.0,5979,586.0,9.8%
OliverWyman-Navigator,141269,145923.1,147248,5389.1,5979,-589.9,-9.9%
CU-select,141269,145885.0,147248,5351.0,5979,-628.0,-10.5%
RobertWalraven-ESG,141269,145875.6,147248,5341.6,5979,-637.4,-10.7%
UMass-MechBayes,141269,145722.0,147248,5188.0,5979,-791.0,-13.2%
IHME-CurveFit,141269,145693.3,147248,5159.3,5979,-819.7,-13.7%
COVIDhub-ensemble,141269,145613.0,147248,5079.0,5979,-900.0,-15.1%
MOBS-GLEAM_COVID,141269,147454.5,147248,6920.5,5979,941.5,15.7%
COVIDhub-baseline,141269,145461.0,147248,4927.0,5979,-1052.0,-17.6%
IowaStateLW-STEM,141269,145351.0,147248,4817.0,5979,-1162.0,-19.4%
UA-EpiCovDA,141269,145300.0,147248,4766.0,5979,-1213.0,-20.3%
YYG-ParamSearch,141269,145214.2,147248,4680.2,5979,-1298.8,-21.7%
Baseline,141269,145101.7,147248,4567.7,5979,-1411.3,-23.6%
UCLA-SuEIR,141269,145100.4,147248,4566.4,5979,-1412.6,-23.6%
JHU_IDD-CovidSP,141269,145066.0,147248,4532.0,5979,-1447.0,-24.2%
STH-3PU,141269,144736.0,147248,4202.0,5979,-1777.0,-29.7%
LANL-GrowthRate,141269,144708.1,147248,4174.1,5979,-1804.9,-30.2%
PSI-DRAFT,141269,144527.0,147248,3993.0,5979,-1986.0,-33.2%
UMich-RidgeTfReg,141269,144408.8,147248,3874.8,5979,-2104.2,-35.2%
NotreDame-mobility,141269,143918.5,147248,3384.5,5979,-2594.5,-43.4%
Covid19Sim-Simulator,141269,142100.1,147248,1566.1,5979,-4412.9,-73.8%
epiforecasts-ensemble1,141269,139921.0,147248,-613.0,5979,-6592.0,-110.3%
MITCovAlliance-SIR,141269,139246.1,147248,-1287.9,5979,-7266.9,-121.5%
CMU-TimeSeries,141269,,147248,,5979,,
GT_CHHS-COVID19,141269,,147248,,5979,,
Karlen-pypm,141269,,147248,,5979,,
NotreDame-FRED,141269,,147248,,5979,,
