,total_deaths_2020-07-12,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
GT-DeepCOVID,135708,146841.0,147248,11636.0,11540,96.0,0.8%
OliverWyman-Navigator,135708,146640.9,147248,11435.9,11540,-104.1,-0.9%
UMass-MechBayes,135708,146536.0,147248,11331.0,11540,-209.0,-1.8%
JHU_IDD-CovidSP,135708,146147.3,147248,10942.3,11540,-597.7,-5.2%
USACE-ERDC_SEIR,135708,147507.6,147248,12302.6,11540,762.6,6.6%
CU-select,135708,145753.0,147248,10548.0,11540,-992.0,-8.6%
UT-Mobility,135708,148077.0,147248,12872.0,11540,1332.0,11.5%
COVIDhub-ensemble,135708,145316.0,147248,10111.0,11540,-1429.0,-12.4%
COVIDhub-baseline,135708,144953.7,147248,9748.7,11540,-1791.3,-15.5%
Baseline,135708,144945.7,147248,9740.7,11540,-1799.3,-15.6%
IowaStateLW-STEM,135708,144942.0,147248,9737.0,11540,-1803.0,-15.6%
Columbia_UNC-SurvCon,135708,148716.0,147248,13511.0,11540,1971.0,17.1%
UCLA-SuEIR,135708,144607.6,147248,9402.6,11540,-2137.4,-18.5%
CovidAnalytics-DELPHI,135708,149055.0,147248,13850.0,11540,2310.0,20.0%
YYG-ParamSearch,135708,144347.7,147248,9142.7,11540,-2397.3,-20.8%
QJHong-Encounter,135708,149581.5,147248,14376.5,11540,2836.5,24.6%
MOBS-GLEAM_COVID,135708,143871.7,147248,8666.7,11540,-2873.3,-24.9%
LANL-GrowthRate,135708,143600.6,147248,8395.6,11540,-3144.4,-27.2%
UA-EpiCovDA,135708,143446.0,147248,8241.0,11540,-3299.0,-28.6%
PSI-DRAFT,135708,143377.0,147248,8172.0,11540,-3368.0,-29.2%
UMich-RidgeTfReg,135708,142525.5,147248,7320.5,11540,-4219.5,-36.6%
NotreDame-mobility,135708,142331.7,147248,7126.7,11540,-4413.3,-38.2%
Covid19Sim-Simulator,135708,141640.4,147248,6435.4,11540,-5104.6,-44.2%
USC-SI_kJalpha,135708,152177.6,147248,16972.6,11540,5432.6,47.1%
epiforecasts-ensemble1,135708,139490.0,147248,4285.0,11540,-7255.0,-62.9%
MITCovAlliance-SIR,135708,138276.4,147248,3071.4,11540,-8468.6,-73.4%
STH-3PU,135708,138244.0,147248,3039.0,11540,-8501.0,-73.7%
RobertWalraven-ESG,135708,130159.8,147248,-5045.2,11540,-16585.2,-143.7%
GT_CHHS-COVID19,135708,,147248,,11540,,
NotreDame-FRED,135708,,147248,,11540,,
