,total_deaths_2020-07-05,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
USACE-ERDC_SEIR,130311,147046.5,147248,17099.5,16937,162.5,1.0%
CovidActNow-SEIR_CAN,130311,145603.0,147248,15656.0,16937,-1281.0,-7.6%
IowaStateLW-STEM,130311,148823.0,147248,18876.0,16937,1939.0,11.4%
UMass-MechBayes,130311,144794.0,147248,14847.0,16937,-2090.0,-12.3%
Columbia_UNC-SurvCon,130311,149125.0,147248,19178.0,16937,2241.0,13.2%
JHU_IDD-CovidSP,130311,149910.1,147248,19963.1,16937,3026.1,17.9%
OliverWyman-Navigator,130311,143555.8,147248,13608.8,16937,-3328.2,-19.7%
Covid19Sim-Simulator,130311,143019.7,147248,13072.7,16937,-3864.3,-22.8%
Auquan-SEIR,130311,142891.0,147248,12944.0,16937,-3993.0,-23.6%
UT-Mobility,130311,142681.0,147248,12734.0,16937,-4203.0,-24.8%
COVIDhub-ensemble,130311,142472.7,147248,12525.7,16937,-4411.3,-26.0%
MOBS-GLEAM_COVID,130311,142171.6,147248,12224.6,16937,-4712.4,-27.8%
IHME-CurveFit,130311,142168.0,147248,12221.0,16937,-4716.0,-27.8%
CovidAnalytics-DELPHI,130311,152628.0,147248,22681.0,16937,5744.0,33.9%
YYG-ParamSearch,130311,140859.4,147248,10912.4,16937,-6024.6,-35.6%
COVIDhub-baseline,130311,140347.2,147248,10400.2,16937,-6536.8,-38.6%
Baseline,130311,140195.6,147248,10248.6,16937,-6688.4,-39.5%
PSI-DRAFT,130311,139841.0,147248,9894.0,16937,-7043.0,-41.6%
QJHong-Encounter,130311,154001.4,147248,24054.4,16937,7117.4,42.0%
CU-select,130311,154333.0,147248,24386.0,16937,7449.0,44.0%
UCLA-SuEIR,130311,139349.2,147248,9402.2,16937,-7534.8,-44.5%
UA-EpiCovDA,130311,138967.0,147248,9020.0,16937,-7917.0,-46.7%
LANL-GrowthRate,130311,138961.6,147248,9014.6,16937,-7922.4,-46.8%
USC-SI_kJalpha,130311,155442.7,147248,25495.7,16937,8558.7,50.5%
MITCovAlliance-SIR,130311,138275.7,147248,8328.7,16937,-8608.3,-50.8%
NotreDame-mobility,130311,137816.1,147248,7869.1,16937,-9067.9,-53.5%
epiforecasts-ensemble1,130311,137454.0,147248,7507.0,16937,-9430.0,-55.7%
UMich-RidgeTfReg,130311,136871.8,147248,6924.8,16937,-10012.2,-59.1%
GT-DeepCOVID,130311,136645.6,147248,6698.6,16937,-10238.4,-60.4%
STH-3PU,130311,135817.0,147248,5870.0,16937,-11067.0,-65.3%
RobertWalraven-ESG,130311,127848.3,147248,-2098.7,16937,-19035.7,-112.4%
GT_CHHS-COVID19,130311,,147248,,16937,,
NotreDame-FRED,130311,,147248,,16937,,
