,total_deaths_2020-11-15,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
SteveMcConnell-CovidComplete,247585,297660.0,301831,51453.0,54246,-2793.0,-5.1%
JHUAPL-Bucky,247585,303570.1,301831,57363.1,54246,3117.1,5.7%
UMass-MechBayes,247585,304514.0,301831,58307.0,54246,4061.0,7.5%
Karlen-pypm,247585,305452.7,301831,59245.7,54246,4999.7,9.2%
USC-SI_kJalpha,247585,295120.0,301831,48913.0,54246,-5333.0,-9.8%
LNQ-ens1,247585,294585.2,301831,48378.2,54246,-5867.8,-10.8%
Columbia_UNC-SurvCon,247585,294345.0,301831,48138.0,54246,-6108.0,-11.3%
QJHong-Encounter,247585,294092.2,301831,47885.2,54246,-6360.8,-11.7%
UA-EpiCovDA,247585,293264.0,301831,47057.0,54246,-7189.0,-13.3%
BPagano-RtDriven,247585,291981.3,301831,45774.3,54246,-8471.7,-15.6%
LANL-GrowthRate,247585,291958.5,301831,45751.5,54246,-8494.5,-15.7%
CU-select,247585,291455.0,301831,45248.0,54246,-8998.0,-16.6%
JCB-PRM,247585,290180.5,301831,43973.5,54246,-10272.5,-18.9%
JHU_IDD-CovidSP,247585,289257.8,301831,43050.8,54246,-11195.2,-20.6%
PSI-DRAFT,247585,289212.0,301831,43005.0,54246,-11241.0,-20.7%
JHU_CSSE-DECOM,247585,288760.0,301831,42553.0,54246,-11693.0,-21.6%
IBF-TimeSeries,247585,287365.0,301831,41158.0,54246,-13088.0,-24.1%
OliverWyman-Navigator,247585,286121.7,301831,39914.7,54246,-14331.3,-26.4%
COVIDhub-ensemble,247585,285654.0,301831,39447.0,54246,-14799.0,-27.3%
Caltech-CS156,247585,285369.9,301831,39162.9,54246,-15083.1,-27.8%
UCSD_NEU-DeepGLEAM,247585,285186.3,301831,38979.3,54246,-15266.7,-28.1%
TTU-squider,247585,285135.5,301831,38928.5,54246,-15317.5,-28.2%
epiforecasts-ensemble1,247585,283890.0,301831,37683.0,54246,-16563.0,-30.5%
MOBS-GLEAM_COVID,247585,283888.4,301831,37681.4,54246,-16564.6,-30.5%
MSRA-DeepST,247585,282981.8,301831,36774.8,54246,-17471.2,-32.2%
CovidAnalytics-DELPHI,247585,282467.0,301831,36260.0,54246,-17986.0,-33.2%
NotreDame-mobility,247585,280589.5,301831,34382.5,54246,-19863.5,-36.6%
RobertWalraven-ESG,247585,279923.5,301831,33716.5,54246,-20529.5,-37.8%
UT-Mobility,247585,279118.0,301831,32911.0,54246,-21335.0,-39.3%
GT-DeepCOVID,247585,279094.3,301831,32887.3,54246,-21358.7,-39.4%
RPI_UW-Mob_Collision,247585,277932.3,301831,31725.3,54246,-22520.7,-41.5%
UCLA-SuEIR,247585,277650.5,301831,31443.5,54246,-22802.5,-42.0%
IowaStateLW-STEM,247585,277613.0,301831,31406.0,54246,-22840.0,-42.1%
MIT_CritData-GBCF,247585,276414.0,301831,30207.0,54246,-24039.0,-44.3%
CEID-Walk,247585,276185.4,301831,29978.4,54246,-24267.6,-44.7%
Baseline,247585,275984.1,301831,29777.1,54246,-24468.9,-45.1%
COVIDhub-baseline,247585,275913.0,301831,29706.0,54246,-24540.0,-45.2%
UMich-RidgeTfReg,247585,275877.9,301831,29670.9,54246,-24575.1,-45.3%
DDS-NBDS,247585,274019.7,301831,27812.7,54246,-26433.3,-48.7%
UCM_MESALab-FoGSEIR,247585,272305.0,301831,26098.0,54246,-28148.0,-51.9%
WalmartLabsML-LogForecasting,247585,260847.7,301831,14640.7,54246,-39605.3,-73.0%
USACE-ERDC_SEIR,247585,347914.5,301831,101707.5,54246,47461.5,87.5%
CMU-TimeSeries,247585,,301831,,54246,,
Google_Harvard-CPF,247585,,301831,,54246,,
NotreDame-FRED,247585,,301831,,54246,,
UCSB-ACTS,247585,,301831,,54246,,
