,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,228664.6,17108.6,619393.9,108.2,2831.2,133447.9,3772140.8
USC-SI_kJalpha,51,329006.0,63504.0,976362.3,9.0,3973.0,160004.0,5997601.0
BPagano-RtDriven,51,362594.9,72536.5,735369.2,10.7,10478.9,319235.1,3834316.2
Covid19Sim-Simulator,51,410046.0,33731.0,1587225.5,11.3,4786.5,128542.4,10948291.9
LANL-GrowthRate,51,431753.4,57121.0,915183.0,196.0,8650.0,230425.0,4818025.0
JHUAPL-Bucky,51,460215.1,30043.3,1422152.6,0.6,9523.8,244561.0,9078377.1
JCB-PRM,51,535946.2,70750.6,1591575.9,40.3,11374.1,199144.2,10416181.3
Columbia_UNC-SurvCon,51,730418.0,88209.0,1322366.4,36.0,9902.5,554052.5,5175625.0
COVIDhub-baseline,51,841318.4,111762.6,2007121.4,15.5,19912.5,586845.8,11344908.4
Baseline,51,851776.1,108241.0,1985927.9,133.9,26199.8,678882.6,11172783.8
IowaStateLW-STEM,49,925321.2,150544.0,2214854.8,256.0,11140.0,446156.5,10323369.0
UCLA-SuEIR,51,1052729.1,130014.9,2167937.0,581.9,38166.8,828351.2,10843430.7
PSI-DRAFT,51,1086521.7,178084.0,2372343.4,144.0,13369.0,537666.1,11819844.0
CovidAnalytics-DELPHI,51,1194774.0,143641.0,2766300.1,1.0,28086.5,617390.5,13147876.0
NotreDame-mobility,51,1213027.7,139517.1,3086280.3,9.5,78026.1,540664.6,14856789.0
JHU_IDD-CovidSP,51,1383153.1,280564.4,2955907.3,68.0,71521.0,999877.8,13947660.4
WalmartLabsML-LogForecasting,51,1849798.0,367731.7,3677655.4,520.3,121552.4,1502169.9,15650885.4
