,total_deaths_2020-11-29,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
TTU-squider,269518,300230.9,301831,33357.9,32313,1044.9,3.2%
Columbia_UNC-SurvCon,269518,295781.0,301831,28908.0,32313,-3405.0,-10.5%
QJHong-Encounter,269518,295745.4,301831,28872.4,32313,-3440.6,-10.6%
Covid19Sim-Simulator,269518,302661.8,301831,35788.8,32313,3475.8,10.8%
SteveMcConnell-CovidComplete,269518,303055.0,301831,36182.0,32313,3869.0,12.0%
BPagano-RtDriven,269518,295102.4,301831,28229.4,32313,-4083.6,-12.6%
OliverWyman-Navigator,269518,294787.1,301831,27914.1,32313,-4398.9,-13.6%
Karlen-pypm,269518,294245.7,301831,27372.7,32313,-4940.3,-15.3%
IBF-TimeSeries,269518,293417.0,301831,26544.0,32313,-5769.0,-17.9%
USC-SI_kJalpha,269518,293274.0,301831,26401.0,32313,-5912.0,-18.3%
JCB-PRM,269518,292833.8,301831,25960.8,32313,-6352.2,-19.7%
RPI_UW-Mob_Collision,269518,292621.9,301831,25748.9,32313,-6564.1,-20.3%
GT-DeepCOVID,269518,292450.5,301831,25577.5,32313,-6735.5,-20.8%
MIT_CritData-GBCF,269518,292419.0,301831,25546.0,32313,-6767.0,-20.9%
MSRA-DeepST,269518,292135.4,301831,25262.4,32313,-7050.6,-21.8%
JHUAPL-Bucky,269518,292010.0,301831,25137.0,32313,-7176.0,-22.2%
UCSD_NEU-DeepGLEAM,269518,291221.1,301831,24348.1,32313,-7964.9,-24.6%
JHU_CSSE-DECOM,269518,290853.0,301831,23980.0,32313,-8333.0,-25.8%
IowaStateLW-STEM,269518,290790.0,301831,23917.0,32313,-8396.0,-26.0%
CovidAnalytics-DELPHI,269518,290735.0,301831,23862.0,32313,-8451.0,-26.2%
UMass-MechBayes,269518,290659.0,301831,23786.0,32313,-8527.0,-26.4%
MOBS-GLEAM_COVID,269518,290592.9,301831,23719.9,32313,-8593.1,-26.6%
COVIDhub-ensemble,269518,290392.0,301831,23519.0,32313,-8794.0,-27.2%
Caltech-CS156,269518,290079.6,301831,23206.6,32313,-9106.4,-28.2%
LNQ-ens1,269518,288822.8,301831,21949.8,32313,-10363.2,-32.1%
UMich-RidgeTfReg,269518,288700.5,301831,21827.5,32313,-10485.5,-32.4%
UT-Mobility,269518,287228.5,301831,20355.5,32313,-11957.5,-37.0%
CEID-Walk,269518,286722.6,301831,19849.6,32313,-12463.4,-38.6%
JHU_IDD-CovidSP,269518,286721.7,301831,19848.7,32313,-12464.3,-38.6%
CU-select,269518,286528.0,301831,19655.0,32313,-12658.0,-39.2%
epiforecasts-ensemble1,269518,286351.0,301831,19478.0,32313,-12835.0,-39.7%
COVIDhub-baseline,269518,286248.2,301831,19375.2,32313,-12937.8,-40.0%
LANL-GrowthRate,269518,286124.5,301831,19251.5,32313,-13061.5,-40.4%
UA-EpiCovDA,269518,285546.0,301831,18673.0,32313,-13640.0,-42.2%
Baseline,269518,285457.4,301831,18584.4,32313,-13728.6,-42.5%
UCLA-SuEIR,269518,284840.6,301831,17967.6,32313,-14345.4,-44.4%
DDS-NBDS,269518,284753.6,301831,17880.6,32313,-14432.4,-44.7%
NotreDame-mobility,269518,284399.5,301831,17526.5,32313,-14786.5,-45.8%
IQVIA_ACOE-STAN,269518,284200.0,301831,17327.0,32313,-14986.0,-46.4%
UChicagoCHATTOPADHYAY-UnIT,269518,284195.0,301831,17322.0,32313,-14991.0,-46.4%
PSI-DRAFT,269518,284139.0,301831,17266.0,32313,-15047.0,-46.6%
UCM_MESALab-FoGSEIR,269518,283910.0,301831,17037.0,32313,-15276.0,-47.3%
RobertWalraven-ESG,269518,278436.2,301831,11563.2,32313,-20749.8,-64.2%
WalmartLabsML-LogForecasting,269518,275687.5,301831,8814.5,32313,-23498.5,-72.7%
USACE-ERDC_SEIR,269518,331270.9,301831,64397.9,32313,32084.9,99.3%
CMU-TimeSeries,269518,,301831,,32313,,
Google_Harvard-CPF,269518,,301831,,32313,,
UCSB-ACTS,269518,,301831,,32313,,
