,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,136049.6,20120.4,274350.6,1.0,4611.2,91905.4,1262585.4
MITCovAlliance-SIR,51,159727.8,21815.3,440107.0,32.3,3677.0,72896.5,2898972.8
USC-SI_kJalpha,51,172244.5,34596.0,351941.0,1.0,3552.5,113573.0,1620529.0
Covid19Sim-Simulator,51,184267.5,24751.8,390019.3,0.5,3039.3,168854.7,2031722.0
UCLA-SuEIR,51,196923.8,58228.4,379486.8,0.0,8362.6,163156.4,1789086.2
IowaStateLW-STEM,49,222505.8,39204.0,406904.0,1.0,7057.0,210717.0,1937664.0
Baseline,51,232401.1,34436.8,519480.0,1.0,2530.1,112639.7,2527645.7
CovidAnalytics-DELPHI,51,321196.7,71824.0,568586.5,0.0,8960.5,336841.0,2937796.0
LANL-GrowthRate,51,414429.1,93832.5,847911.7,0.1,16620.2,322073.0,4824612.3
USACE-ERDC_SEIR,51,494416.5,16265.7,1327505.1,1.4,3015.1,300119.1,7416587.3
WalmartLabsML-LogForecasting,51,528217.8,93373.8,944231.7,0.6,32854.5,531574.8,4295685.7
RobertWalraven-ESG,51,753299.2,142113.9,1718640.6,1.0,47022.1,625430.7,10428249.3
IHME-CurveFit,51,973269.5,54517.6,3534605.2,0.1,4550.9,212118.9,18804321.2
Columbia_UNC-SurvCon,51,22393125.5,97344.0,150804422.0,1.0,7225.0,760708.0,1077480625.0
