,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,561280881.3,19798050.2,1888255063.7,71022.2,1916253.1,191380190.1,12382904562.2
LNQ-ens1,51,637326141.2,42983572.6,2332270165.1,43432.4,5770135.6,197041552.6,15724862145.0
IEM_MED-CovidProject,51,803536868.9,138035745.5,2262591316.3,515.5,6087403.4,472024880.9,14923722096.6
USC-SI_kJalpha,51,1127703351.5,22982436.0,5822157492.1,80089.0,2429233.0,318821174.5,41604984729.0
Karlen-pypm,51,1482848085.7,97780454.6,3776719445.4,19099.2,12146409.2,1094421721.1,21037906980.2
COVIDhub-ensemble,51,1615438039.6,32194276.0,9062037006.4,2500.0,3941282.0,264505302.5,64795702500.0
OliverWyman-Navigator,51,1621804659.6,42198016.0,9645219741.8,24649.0,6010069.0,228140444.5,69004459969.0
JHUAPL-Bucky,51,1679351879.7,102459473.5,5517177099.3,2206.3,9892897.7,481172283.5,30090031362.3
BPagano-RtDriven,51,1703695807.2,194312448.2,4547214486.1,1169.6,25825649.0,1634971606.2,30783123581.4
CU-select,51,1738410354.9,38241856.0,6662656234.0,292681.0,7388930.0,423619850.0,38340772864.0
OneQuietNight-ML,51,2028743075.2,80174116.0,11090280672.9,961.0,7961854.5,370816142.5,79358270436.0
UVA-Ensemble,51,2083163790.1,217953285.6,6503320228.8,86325.5,18171133.9,1481662859.1,43811995748.7
Google_Harvard-CPF,51,2284721781.7,134026567.2,10186884444.8,148336.3,10942389.8,790266487.0,72745439510.6
JHU_UNC_GAS-StatMechPool,51,2514094385.2,96285156.2,13493126497.4,462.2,6343412.5,663877093.6,96451861489.0
Covid19Sim-Simulator,51,2766337215.9,133216775.6,15595353017.2,4150.9,24209069.5,540755053.6,111642398003.0
UCLA-SuEIR,51,2884364911.4,132266237.6,14796627647.5,343660.7,17333092.9,690112074.9,105750871548.5
JCB-PRM,51,3165813032.5,175833036.9,15595686443.8,70171.0,56593751.6,1179625298.9,111477344819.2
CEID-Walk,51,3166886321.3,75857550.2,19430966580.6,2997.5,10413707.4,603836932.2,139077113824.5
COVIDhub-baseline,51,3227423045.6,65302561.0,19799372433.3,21316.0,9152929.0,461548145.0,141707073600.0
IowaStateLW-STEM,49,3325724550.4,69222400.0,20000239658.5,243049.0,13524246.5,411440800.0,143138885569.0
Microsoft-DeepSTIA,50,3378501295.2,32551029.9,21787361716.9,1794.3,4337502.9,215970646.4,155788212001.6
RobertWalraven-ESG,50,3703466634.9,152637129.5,20621709149.6,5628.0,13070647.5,894636083.0,147599758541.4
MSRA-DeepST,50,4016905163.4,43282110.2,26014719401.9,2245.2,5242077.1,241984346.3,186014530321.4
JHU_IDD-CovidSP,51,4270094539.0,155885962.3,24436931446.5,5710.8,9692453.5,881004094.9,174853905096.7
CovidAnalytics-DELPHI,51,4523608689.4,414529600.0,11623111956.2,16900.0,15675752.5,3626616532.5,69993580969.0
UCSB-ACTS,51,4974472944.0,635244569.6,10635739918.8,123166.7,105875633.5,3308612421.3,58080841843.9
JHU_CSSE-DECOM,51,6467216447.0,67601284.0,42560511748.9,62500.0,11442825.0,403281648.5,304316619201.0
Wadhwani_AI-BayesOpt,45,6867106679.0,1501850465.5,15837755993.2,2385922.9,250362242.3,3921209881.4,85852766706.0
DDS-NBDS,51,8445592941.8,160897133.9,29153028220.6,12479.6,16306558.6,976342695.0,165856496884.1
TTU-squider,51,12904590859.0,240706350.5,85686308473.0,83829.9,25586962.0,1153240559.0,612752270118.7
