,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,4836695614.7,458002801.0,17112683851.4,3025.0,86777238.1,1990311956.1,114266309089.0
CU-select,51,5439719697.9,335182864.0,27549761187.9,157609.0,25322102.5,1491998234.0,196860816100.0
USC-SI_kJalpha,51,8607904663.6,308740041.0,41430145601.0,99225.0,58931546.0,2196100412.5,293946140224.0
Covid19Sim-Simulator,51,8915478681.2,375250671.9,47834520025.0,8734.0,66134325.4,4009950207.0,342982860350.0
OneQuietNight-ML,51,9356492389.4,764190736.0,26905931363.1,243049.0,98254480.0,5095766862.5,174103404049.0
JHU_IDD-CovidSP,51,9399473176.4,234670331.2,55452597836.6,79234.7,26915042.9,1559593694.3,396986520514.7
USACE-ERDC_SEIR,51,10032657186.7,1269750245.1,40593978059.3,725514.6,84159750.3,5444397193.9,287594161057.1
COVIDhub-baseline,51,10053055559.5,479697604.0,53260605564.5,9025.0,47034558.5,3529803505.0,381543406864.0
UCLA-SuEIR,51,10531649232.7,856475904.5,44942338168.2,136733.2,29453382.3,4419692907.4,309631856970.4
IowaStateLW-STEM,49,12490268360.7,644448996.0,62586868406.6,908209.0,96185004.5,3165564992.0,447475372096.0
JCB-PRM,51,14472803435.3,607658205.2,45310564097.5,167901.5,79146084.8,4714788150.9,281996412270.7
Karlen-pypm,51,24339315598.1,3828627000.8,48620848898.8,235710.2,717569272.2,22757434791.2,224996348508.8
CovidAnalytics-DELPHI,51,25737907069.4,2070068004.0,58649697312.3,18496.0,326308121.0,20293712181.0,338683261225.0
JHUAPL-Bucky,51,35865971010.7,2937853240.3,117405536935.0,72742.6,198058393.0,10482472636.4,786907998840.7
