,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,309.1,72.6,1275.2,0.0,24.9,209.0,39934.0
COVIDhub-ensemble,3141,339.6,80.0,2079.4,0.0,28.0,235.0,86213.0
OneQuietNight-ML,3134,352.5,82.0,2646.6,0.0,32.0,231.0,126588.0
LANL-GrowthRate,3108,364.4,99.0,1247.6,0.0,35.0,272.0,33449.5
OliverWyman-Navigator,3064,374.7,94.0,2170.6,0.0,32.0,260.0,95361.0
COVIDhub-baseline,3141,420.3,98.0,2696.0,0.0,36.0,280.0,121870.0
CEID-Walk,3141,423.7,100.3,2681.6,0.0,35.3,276.2,120471.9
JHU_IDD-CovidSP,3139,485.1,136.4,3149.2,0.0,48.6,351.5,147827.1
JHUAPL-Bucky,3141,508.5,122.4,2209.5,0.0,42.0,350.9,46464.0
CU-select,3082,509.2,113.0,2420.1,0.0,39.0,313.0,73313.0
IowaStateLW-STEM,3103,517.3,98.0,3625.6,0.0,35.0,304.0,169873.0
Google_Harvard-CPF,3140,535.1,105.5,2915.7,0.1,32.1,340.4,130113.1
UVA-Ensemble,3130,584.4,120.6,2238.0,0.0,39.9,343.7,40878.7
PandemicCentral-USCounty,3085,1187.8,266.8,5810.7,0.0,99.2,774.5,255992.4
