,count,mean,median,std,min,25%,75%,max
CU-select,51,45986.7,25959.0,90446.3,221.0,4791.0,57810.5,630722.0
JHU_IDD-CovidSP,51,49974.3,24738.2,105933.8,669.2,12667.0,49651.2,754232.9
USACE-ERDC_SEIR,51,59234.7,44472.3,71610.8,293.9,11717.8,75558.2,402255.6
JCB-PRM,51,59474.3,30409.6,104400.1,359.7,9332.5,66775.2,661113.0
COVIDhub-baseline,51,63367.5,29526.0,115023.6,249.0,13489.0,86379.0,792390.0
IowaStateLW-STEM,49,66555.7,35488.0,116849.7,805.0,13987.5,74551.0,793648.0
LANL-GrowthRate,51,73304.8,25537.0,121279.9,381.5,6473.8,65765.5,593475.5
BPagano-RtDriven,51,82109.0,36380.1,123564.4,274.2,12274.3,73929.8,597419.8
UCLA-SuEIR,51,93013.9,43289.6,150645.3,1346.7,18023.3,91124.6,970061.4
USC-SI_kJalpha,51,95780.3,55006.0,123158.7,128.0,27257.0,125455.0,779971.0
CovidAnalytics-DELPHI,51,149927.3,83556.0,207788.4,536.0,31409.5,185340.0,1082966.0
JHUAPL-Bucky,51,166740.6,81614.7,213226.7,309.0,25803.2,189225.8,987355.5
