,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,166.0,40.4,545.1,0.0,14.3,119.3,11521.0
COVIDhub-ensemble,3141,181.4,44.0,894.0,0.0,15.0,125.0,36871.0
OneQuietNight-ML,3135,185.3,45.0,1202.2,0.0,16.0,122.0,56111.0
FAIR-NRAR,3137,196.2,42.1,1534.1,0.0,14.8,114.0,71608.3
LANL-GrowthRate,3110,217.9,53.0,1054.5,0.0,18.5,152.0,45631.0
COVIDhub-baseline,3141,232.0,55.0,1140.2,0.0,19.0,157.0,47252.0
CEID-Walk,3141,233.3,55.8,1148.7,0.0,19.6,157.3,47129.2
CU-select,3082,251.2,65.0,953.5,0.0,22.0,174.0,23133.0
OliverWyman-Navigator,3060,253.2,65.0,784.4,0.0,22.0,201.0,21327.0
Microsoft-DeepSTIA,3141,255.1,59.1,1601.1,0.1,21.5,162.8,80904.5
PandemicCentral-USCounty,3073,256.2,59.7,1471.5,0.0,20.9,166.0,65375.9
UChicagoCHATTOPADHYAY-UnIT,3093,258.1,60.6,1477.8,0.0,24.4,161.7,63426.5
Google_Harvard-CPF,3140,298.5,57.5,1424.7,0.0,19.6,180.4,64996.3
IowaStateLW-STEM,3103,302.9,73.0,1557.4,0.0,27.0,206.0,69454.0
JHU_IDD-CovidSP,3141,306.4,78.8,2349.7,0.0,26.9,203.9,115498.0
JHUAPL-Bucky,3141,384.0,66.8,2024.7,0.0,23.7,205.9,64732.6
UVA-Ensemble,3131,468.3,77.1,3471.7,0.0,25.5,262.7,172039.8
