,count,mean,median,std,min,25%,75%,max
CU-select,51,35271.4,18308.0,65418.4,397.0,5028.5,38503.0,443690.0
JHU_IDD-CovidSP,51,38742.4,15319.0,89757.9,281.5,5186.3,39332.7,630068.7
LANL-GrowthRate,51,39550.7,21401.0,57774.4,55.0,9310.8,44610.8,338033.0
USC-SI_kJalpha,51,44011.0,17571.0,82488.5,315.0,7675.0,46822.5,542168.0
Covid19Sim-Simulator,51,44689.7,19371.4,84004.0,93.5,8107.5,63316.9,585647.4
COVIDhub-baseline,51,47192.0,21902.0,89344.8,95.0,6851.5,59328.0,617692.0
UCLA-SuEIR,51,52990.8,29265.6,88758.6,369.8,5425.9,66480.5,556445.7
IowaStateLW-STEM,49,53940.7,25386.0,98854.8,953.0,9788.5,56224.0,668936.0
USACE-ERDC_SEIR,51,56856.5,35633.6,83282.6,851.8,9149.9,73429.8,536278.1
OneQuietNight-ML,51,58062.5,27644.0,78134.2,493.0,9876.0,71384.5,417257.0
JCB-PRM,51,65650.6,24650.7,101813.8,409.8,8706.8,68655.0,531033.3
CovidAnalytics-DELPHI,51,100214.4,45498.0,126526.2,136.0,18064.0,142455.0,581965.0
JHUAPL-Bucky,51,105075.3,54202.0,159127.8,269.7,14070.7,102361.0,887078.3
Karlen-pypm,51,106490.5,61875.9,115148.1,485.5,26752.1,150624.2,474337.8
